long,long,long,long,long,long,long,long,long,None,None,str,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,long,long,long,long,long,
723,441,44,4,0,0,0,0,0,,,"Sergent-chef",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
724,471,44,3,0,0,0,0,0,,,"Sergent",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
725,470,44,2,0,0,0,0,0,,,"Caporal",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
726,442,44,1,0,0,0,0,0,,,"Soldat",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
727,443,44,14,0,0,0,0,0,,,"Grand seigneur de guerre",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
728,445,44,13,0,0,0,0,0,,,"Seigneur de guerre",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
729,446,44,12,0,0,0,0,0,,,"Général",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
730,444,44,11,0,0,0,0,0,,,"Lieutenant-général",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
731,447,44,10,0,0,0,0,0,,,"Champion",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
732,448,44,9,0,0,0,0,0,,,"Centurion",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
733,469,44,8,0,0,0,0,0,,,"Légionnaire",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
734,449,44,7,0,0,0,0,0,,,"Garde de sang",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
735,451,44,6,0,0,0,0,0,,,"Garde de pierre",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
736,452,44,5,0,0,0,0,0,,,"Adjudant",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
737,450,44,4,0,0,0,0,0,,,"Sergent-chef",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
738,453,44,3,0,0,0,0,0,,,"Sergent",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
739,468,44,2,0,0,0,0,0,,,"Grunt",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
740,454,44,1,0,0,0,0,0,,,"Eclaireur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
741,725,36,34334,1,0,0,0,0,,,"Thori'dal, la Fureur des étoiles",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
742,432,27,10888,1,0,0,0,0,,,"L'épreuve des naaru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
744,431,27,10445,1,0,0,0,0,,,"Les fioles d'éternité",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
746,428,27,7787,1,0,0,0,0,,,"Lame-tonnerre, épée bénie du Cherchevent",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
747,425,27,9269,1,0,0,0,0,,,"Atiesh, grand bâton du Gardien",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
752,546,45,0,7,0,0,0,0,,,"Acheter 7 emplacements à la banque",,,,,,,,,,,,,,0xFF01FE,1,0,0,0,1,
758,201,1,489,1,0,0,3,489,,,"Victoire dans le goulet des Chanteguerres en moins de 7 minutes",,,,,,,,,,,,,,0xFF01FE,2,1,8563,420,1,
759,700,36,18834,1,0,0,0,0,,,"Insigne de la Horde",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
779,701,36,18863,1,0,0,0,0,,,"Insigne de l'Alliance",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
799,726,36,27445,1,0,0,0,0,,,"Caisse d'écrevisses magiques",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
822,728,43,242,1,0,0,0,0,,,"Vallée des épreuves",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
835,126,40,356,2,0,0,0,0,,,"Devenir un compagnon pêcheur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
836,127,40,356,3,0,0,0,0,,,"Devenir un expert pêcheur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
837,128,40,356,4,0,0,0,0,,,"Devenir un artisan pêcheur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
838,129,40,356,5,0,0,0,0,,,"Devenir un maître pêcheur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
839,130,40,356,6,0,0,0,0,,,"Devenir un grand maître pêcheur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
840,131,40,129,2,0,0,0,0,,,"Devenir un compagnon secouriste",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
841,132,40,129,3,0,0,0,0,,,"Devenir un expert secouriste",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
842,133,40,129,4,0,0,0,0,,,"Devenir un artisan secouriste",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
843,134,40,129,5,0,0,0,0,,,"Devenir un maître secouriste",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
844,135,40,129,6,0,0,0,0,,,"Devenir un grand maître secouriste",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
845,730,8,130,0,0,0,0,0,,,"Grand maître pêcheur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
848,731,40,171,3,0,0,0,0,,,"Alchimie",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
859,732,40,171,4,0,0,0,0,,,"Alchimie",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
870,733,40,171,5,0,0,0,0,,,"Alchimie",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
881,734,40,171,6,0,0,0,0,,,"Alchimie",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
892,735,40,171,6,0,0,0,0,,,"Alchimie",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
903,736,43,182,1,0,0,0,0,,,"Mesa de Nuage rouge",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
917,750,43,461,1,0,0,0,0,,,"Mine des Pierriers",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
943,752,16,533,0,0,0,0,0,,,"Morts dans Naxxramas",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
944,760,43,441,1,0,0,0,0,,,"Pointe du Noroît",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
962,761,43,561,1,0,0,0,0,,,"Cercle de lien occidental",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
977,522,47,0,1,0,0,0,0,,,"Être exalté auprès d'une faction",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
978,523,47,0,5,0,0,0,0,,,"Être exalté auprès de 5 factions",,,,,,,,,,,,,,0xFF01FE,1,0,0,0,1,
979,524,47,0,10,0,0,0,0,,,"Être exalté auprès de 10 factions",,,,,,,,,,,,,,0xFF01FE,1,0,0,0,1,
980,521,47,0,15,0,0,0,0,,,"Être exalté auprès de 15 factions",,,,,,,,,,,,,,0xFF01FE,1,0,0,0,1,
981,520,47,0,20,0,0,0,0,,,"Être exalté auprès de 20 factions",,,,,,,,,,,,,,0xFF01FE,1,0,0,0,1,
982,377,47,0,0,0,0,0,0,,,"Réputations exaltées",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
984,519,47,0,25,0,0,0,0,,,"Être exalté auprès de 25 factions",,,,,,,,,,,,,,0xFF01FE,1,0,0,0,1,
985,518,47,0,30,0,0,0,0,,,"Être exalté auprès de 30 factions",,,,,,,,,,,,,,0xFF01FE,1,0,0,0,1,
986,710,46,510,42000,0,0,0,0,,,"Exalté auprès des Profanateurs",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
987,711,46,509,42000,0,0,0,0,,,"Exalté auprès de la ligue d'Arathor",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
988,712,46,889,42000,0,0,0,0,,,"Exalté auprès des voltigeurs Chanteguerre",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
989,713,46,890,42000,0,0,0,0,,,"Exalté auprès des sentinelles d'Aile-argent",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
990,708,46,729,42000,0,0,0,0,,,"Exalté auprès du clan Loup-de-givre",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
991,709,46,730,42000,0,0,0,0,,,"Exalté auprès de la garde Foudrepique",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
992,762,46,76,42000,0,0,0,0,,,"Exalté auprès d'Orgrimmar",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1003,763,46,947,42000,0,0,0,0,,,"Thrallmar",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1009,764,46,946,42000,0,0,0,0,,,"Bastion de l'Honneur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1014,765,43,581,1,0,0,0,0,,,"Ravin de Lethlor",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1028,766,43,821,1,0,0,0,0,,,"Bastion Cognepeur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1037,768,43,236,1,0,0,0,0,,,"Le Glas",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1053,769,43,301,1,0,0,0,0,,,"Verger de Malden",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1068,770,43,961,1,0,0,0,0,,,"Lac Darrowmere",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1081,771,43,894,1,0,0,0,0,,,"La Thondroril",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1103,772,43,401,1,0,0,0,0,,,"Colline de Darrow",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1115,773,43,601,1,0,0,0,0,,,"Nid-de-l'Aigle",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1129,774,43,721,1,0,0,0,0,,,"Crête de Guet-du-feu",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1136,775,43,781,1,0,0,0,0,,,"Rocher des Cognepeurs",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1146,776,43,125,1,0,0,0,0,,,"Vallée de Comté-du-nord",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1158,777,43,941,1,0,0,0,0,,,"Croisée de l'homme mort",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1161,778,43,421,1,0,0,0,0,,,"La Rive silencieuse",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1176,779,43,318,1,0,0,0,0,,,"Le Loch",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1185,780,43,364,1,0,0,0,0,,,"Comté-du-lac",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1196,781,43,503,1,0,0,0,0,,,"Baie-du-Butin",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1223,782,43,541,1,0,0,0,0,,,"Caverne d'Itharius",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1234,156,1,529,10,0,0,0,0,,,"10 victoires au bassin d'Arathi en possédant les 5 drapeaux",,,,,,,,,,,,,,0xFF01FE,1,0,0,0,1,
1235,162,1,529,1,3,529,3,529,,,"Victoire au bassin d'Arathi avec un score de 1 600 à 1 590",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1236,168,1,489,1,3,489,3,489,,,"Victoire par grand chelem au goulet des Chanteguerres",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1237,159,1,529,1,0,0,3,529,,,"Victoire en 6 minutes",,,,,,,,,,,,,,0xFF01FE,2,1,9158,360,1,
1238,783,1,566,1,3,566,3,566,,,"Victoire par 1 600 à 0",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1239,784,1,566,10,0,0,0,0,,,"10 victoires dans l'Œil du cyclone en possédant les 4 bases",,,,,,,,,,,,,,0xFF01FE,1,0,0,0,1,
1240,214,1,566,1,0,0,3,566,,,"Victoire en 6 minutes",,,,,,,,,,,,,,0xFF01FE,2,1,13180,360,1,
1241,226,1,30,1,0,0,3,30,,,"Victoire en 6 minutes",,,,,,,,,,,,,,0xFF01FE,2,1,9166,360,1,
1242,220,1,30,1,3,30,3,30,,,"Balinda et Vandaar ont survécu",,,,,,,,,,,,,,0xFF01FE,6,0,0,0,1,
1243,796,28,48171,0,0,0,0,0,,,"Résurrection (Rang 7)",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1244,801,29,47882,0,0,0,0,0,,,"Utilisation de pierre d'âme",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1245,800,28,48950,0,0,0,0,0,,,"Rédemption",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1246,799,28,49277,0,0,0,0,0,,,"Esprit ancestral",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1247,798,28,48477,0,0,0,0,0,,,"Renaissance (Rang 7)",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1248,802,43,288,1,0,0,0,0,,,"Colline des sentinelles",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1262,841,43,381,1,0,0,0,0,,,"Port de Menethil",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1285,42,8,776,1,0,0,0,0,,,"Forêt d'Elwynn",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1299,842,43,91,1,0,0,0,0,,,"Sombrevallon",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1310,843,43,1179,1,0,0,0,0,,,"Zone 52",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1314,844,43,345,1,0,0,0,0,,,"Auberdine",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1323,845,43,741,1,0,0,0,0,,,"La grève de Zoram",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1341,846,43,687,1,0,0,0,0,,,"La Grande élévation",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1350,847,43,931,1,0,0,0,0,,,"Camp Aparaje",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1361,850,43,661,1,0,0,0,0,,,"Île de Theramore",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1365,848,43,775,1,0,0,0,0,,,"Tethris Aran",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1369,849,43,981,1,0,0,0,0,,,"Bosquet du rêve",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1401,853,43,861,1,0,0,0,0,,,"Village de Gangrepatte",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1405,851,43,658,1,0,0,0,0,,,"Gadgetzan",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1409,852,43,841,1,0,0,0,0,,,"Baie des Tempêtes",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1453,854,43,621,1,0,0,0,0,,,"Crête de la Fournaise",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1460,856,43,1021,1,0,0,0,0,,,"La Vallée des cristaux",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1464,855,43,701,1,0,0,0,0,,,"Lac Elune'ara",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1473,857,43,1001,1,0,0,0,0,,,"Sources de Givrefeu",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1486,43,8,728,1,0,0,0,0,,,"Durotar",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1504,858,43,1148,1,0,0,0,0,,,"Tranquillien",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1508,859,43,1127,1,0,0,0,0,,,"Île de Haut-soleil",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1552,860,43,1364,1,0,0,0,0,,,"Val d'Ammen",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1573,861,43,1328,1,0,0,0,0,,,"Passe d'Ambretoile",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1603,867,43,1166,1,0,0,0,0,,,"Ruines de l'Orbite sanglante",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1611,863,43,1126,1,0,0,0,0,,,"Refuge cénarien",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1614,864,43,1101,1,0,0,0,0,,,"Halte de Glissentaille",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1618,865,43,1288,1,0,0,0,0,,,"Point d'ancrage de Bash'ir",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1622,866,43,1189,1,0,0,0,0,,,"Camp de forge : Peur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1631,862,43,1219,1,0,0,0,0,,,"L'escalier du Destin",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1782,44,8,862,1,0,0,0,0,,,"Péninsule des Flammes infernales",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1789,868,43,1454,1,0,0,0,0,,,"Port des Confins du soleil",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1800,871,27,4621,1,0,0,0,0,,,"Achever la quête « En avant toutes, amiral ! »",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1801,872,30,44,5,3,489,3,489,,,"Ramener 5 drapeaux dans une même bataille",,,,,,,,,,,,,,0xFF01FE,9,0,0,0,1,
1802,204,30,42,3,3,489,1,0,,,"3 captures sans mort",,,,,,,,,,,,,,0xFF01FE,14,0,0,0,1,
1811,873,1,30,1,3,30,3,30,,,"Galvangar et Drek'Thar survivent",,,,,,,,,,,,,,0xFF01FE,6,0,0,0,1,
1820,229,35,0,30,3,529,3,529,,,"30 victoires honorables dans le bassin d'Arathi",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1829,875,37,0,200,0,0,0,0,,,"Gagner 200 matchs d'arène du championnat",,,,,,,,,,,,,,0xFF01FE,1,0,0,0,1,
1830,876,37,0,300,0,0,0,0,,,"Gagner 300 matchs d'arène du championnat",,,,,,,,,,,,,,0xFF01FE,1,0,0,0,1,
1831,137,29,45546,500,0,0,0,0,,,"Créer 500 bandages épais en tisse-givre",,,,,,,,,,,,,,0xFF01FE,1,0,0,0,1,
1832,877,29,43779,1,0,0,0,0,,,"Faire un gâteau au chocolat délicieux",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1835,878,42,6360,1,0,0,0,0,,,"Poisson aux écailles d'acier",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1847,879,36,13317,1,0,0,0,0,,,"Raptor ivoire",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1863,882,36,30480,1,0,0,0,0,,,"Rênes de cheval de guerre embrasé",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1867,886,36,30609,1,0,0,0,0,,,"Drake du Néant rapide",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1868,887,36,34092,1,0,0,0,0,,,"Drake du Néant impitoyable",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1869,888,36,37676,1,0,0,0,0,,,"Drake du Néant vengeur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1870,889,40,762,2,0,0,0,0,,,"Compagnon cavalier",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1871,890,40,762,3,0,0,0,0,,,"Expert cavalier",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1872,891,40,762,1,0,0,0,0,,,"Apprenti cavalier",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1873,892,40,762,4,0,0,0,0,,,"Artisan cavalier",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1874,893,36,33999,1,0,0,0,0,,,"Hippogriffe de guerre cénarien",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1875,894,46,1031,42000,0,0,0,0,,,"Exalté auprès de la Garde-ciel sha'tari",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1877,896,46,1038,42000,0,0,0,0,,,"Exalté auprès d'Ogri'la",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1878,897,46,1077,42000,0,0,0,0,,,"Exalté auprès de l'Opération Soleil brisé",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1879,898,46,1015,42000,0,0,0,0,,,"Exalté auprès de l'Aile-du-Néant",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1880,899,46,978,42000,0,0,0,0,,,"Exalté auprès des Kurenaï",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1881,900,46,970,42000,0,0,0,0,,,"Exalté auprès de Sporeggar",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1882,901,46,941,42000,0,0,0,0,,,"Exalté auprès des Mag'har",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1883,902,46,933,42000,0,0,0,0,,,"Exalté auprès du Consortium",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1884,903,46,934,42000,0,0,0,0,,,"Exalté auprès des Clairvoyants",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
1886,905,27,11665,1,0,0,0,0,,,"Les crocilisques sont lâchés",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1891,906,27,11377,1,0,0,0,0,,,"La vengeance est un plat…",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1896,907,8,709,0,0,0,0,0,,,"Héros de la garde Foudrepique",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1902,908,27,11335,1,0,0,0,0,,,"Appel aux armes : bassin d'Arathi",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1906,909,27,11339,1,0,0,0,0,,,"Appel aux armes : bassin d'Arathi",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1910,910,27,8676,1,0,0,0,0,,,"Ancienne Crin-sauvage à Zul'Farrak",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1916,911,27,8670,1,0,0,0,0,,,"Ancienne Totem-runique à Tranchecolline",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1922,912,27,8653,1,0,0,0,0,,,"Ancien Puits-doré à Kharanos",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1934,913,8,912,0,0,0,0,0,,,"Anciens des Royaumes de l'est",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1991,914,27,8677,1,0,0,0,0,,,"Ancienne Sombre-corne à Orgrimmar",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
1999,915,27,8718,1,0,0,0,0,,,"Ancien Lamevive à Darnassus",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2002,928,45,0,0,0,0,0,0,,,"",,,,,,,,,,,,,,0xFF01FF,0,0,0,0,1,
2003,937,27,8868,1,0,0,0,0,,,"Achever La bénédiction d'Elune",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2004,938,27,12614,1,0,0,0,0,,,"Agression post-partum",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2005,939,27,9852,1,0,0,0,0,,,"Le plus gros des gibiers",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2006,940,27,338,1,0,0,0,0,,,"Les vertes collines de Strangleronce",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2008,941,8,940,0,0,0,0,0,,,"Les vertes collines de Strangleronce",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2011,942,46,576,42000,0,0,0,0,,,"Exalté auprès des Grumegueules",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2014,943,46,576,42000,0,0,0,0,,,"Exalté auprès des Grumegueules",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2017,944,46,576,42000,0,0,0,0,,,"Exalté auprès des Grumegueules",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2020,946,46,529,42000,0,0,0,0,,,"Exalté auprès de l'Aube d'argent",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2022,947,46,1106,42000,0,0,0,0,,,"Exalté auprès de la Croisade d'argent",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2023,945,8,946,0,0,0,0,0,,,"L'Aube d'argent",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2030,948,46,72,42000,0,0,0,0,,,"Exalté auprès de Hurlevent",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2035,949,46,1073,42000,0,0,0,0,,,"Exalté auprès des Kalu'aks",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2036,950,46,1104,42000,0,0,0,0,,,"Exalté auprès de la tribu Frénécœur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2037,951,46,1105,42000,0,0,0,0,,,"Exalté auprès des Oracles",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2039,952,8,951,0,0,0,0,0,,,"Les Oracles",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2041,480,0,28684,1,0,0,0,0,,,"Krik'thir le Gardien de porte",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2045,953,46,609,42000,0,0,0,0,,,"Exalté auprès du Cercle cénarien",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2048,955,46,749,42000,0,0,0,0,,,"Exalté auprès des Hydraxiens",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2049,956,46,910,42000,0,0,0,0,,,"Exalté auprès de la Progéniture de Nozdormu",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2050,957,46,270,42000,0,0,0,0,,,"Exalté auprès de la tribu Zandalar",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2051,958,46,1012,42000,0,0,0,0,,,"Exalté auprès des ligemorts cendrelangues",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2052,959,46,990,42000,0,0,0,0,,,"Exalté auprès de la Balance des sables",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2053,960,46,967,42000,0,0,0,0,,,"Exalté auprès de l'Œil pourpre",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2054,961,27,12702,1,0,0,0,0,,,"Des poulets et des varleus",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2062,962,27,12704,1,0,0,0,0,,,"Apaiser la pierre à Pluie toute-puissante",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2070,288,29,42966,1,0,0,0,0,,,"Mal au ventre",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2071,963,27,12345,1,0,0,0,0,,,"Orneval, Astranaar",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2072,964,24,0,6500,0,0,0,0,,,"65 mètres sans mourir",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,1,
2099,965,27,12396,1,0,0,0,0,,,"Les Tarides, Cabestan",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2132,966,27,12332,1,0,0,0,0,,,"Dun Morogh, Kharanos",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2145,967,27,12402,1,0,0,0,0,,,"Maleterres de l'est, chapelle de l'Espoir de Lumière",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2195,969,27,12358,1,0,0,0,0,,,"Les Tranchantes, Sylvanaar",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2217,968,27,12394,1,0,0,0,0,,,"Les Tranchantes, Mok'Nathal",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2225,971,8,965,0,0,0,0,0,,,"Bonbons et blagues de Kalimdor",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
2228,970,8,963,0,0,0,0,0,,,"Bonbons et blagues de Kalimdor",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,1,
