long,long,long,long,long,long,long,long,flags,flags,long,long,long,long,flags,long,flags,flags,long,float,float,long,long,None,None,str,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,None,None,str,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,
1133,105,716002226,1431481421,0,0,0,0,0x0,0x0,3100,-42000,0,0,0x111,6,0x0,0x0,67,1.0,0.25,4,7,,,"Cartel Baille-Fonds",,,,,,,,,,,,,,0xFF01FE,,,"Dirigé par l'impitoyable prince marchand Gallywix, le cartel Baille-Fonds est la compagnie commerciale la plus puissante de l'île de Kezan. Depuis son quartier-général au port Baille-Fonds, le cartel domine tout le commerce des mers du Sud.",,,,,,,,,,,,,,0xFF01FE,
1134,106,1431481421,716002226,2048,0,0,0,0x0,0x0,0,-42000,3000,0,0x111,6,0x11,0x0,469,1.0,0.25,4,7,,,"Gilnéas",,,,,,,,,,,,,,0xFF01FE,,,"Le peuple de Gilnéas est une nation de survivants. Ils ont construit un mur entre eux et le reste du monde, mais ils doivent maintenant faire face aux menaces intérieures.",,,,,,,,,,,,,,0xFF01FE,
1135,110,4194303,0,0,0,0,0,0x0,0x0,0,0,0,0,0x10,0,0x0,0x0,1162,0.0,0.0,5,5,,,"Le Cercle terrestre",,,,,,,,,,,,,,0xFF01FE,,,"Ce rassemblement des plus puissants chamans d'Azeroth cherche à maintenir l'équilibre entre les forces élémentaires du monde. Son principal objectif durant le Cataclysme a été de circonscrire et réparer les dégâts provoqués par l'arrivée d'Aile de mort.",,,,,,,,,,,,,,0xFF01FE,
1138,109,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x4,0,0x0,0x0,0,0.0,0.0,0,0,,,"Catacylsm - Nouvelle réputation neutre",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1142,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,0.0,0.0,0,0,,,"Vestige des Magram",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1143,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,0.0,0.0,0,0,,,"Fils des Gelkis",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1144,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,0.0,0.0,0,0,,,"RÉUTILISER",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1152,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,1.0,1.0,5,5,,,"JOUEUR, Gobelin",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1153,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,1.0,1.0,5,5,,,"JOUEUR, Worgen",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1157,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,0.0,0.0,0,0,,,"Pygmée",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1158,113,2147483647,0,0,0,0,0,0x0,0x0,0,0,0,0,0x10,0,0x0,0x0,1162,0.0,0.0,0,0,,,"Gardiens d'Hyjal",,,,,,,,,,,,,,0xFF01FE,,,"Confrontés à la dévastation imminente du mont Hyjal, les plus puissants membres du Cercle cénarien ont uni leurs forces à celles du Vol draconique émeraude pour repousser les hordes de serviteurs de Ragnaros et du Marteau du crépuscule.",,,,,,,,,,,,,,0xFF01FE,
1161,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,0.0,0.0,0,0,,,"Totem-sinistre",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1162,111,2147483647,0,0,0,0,0,0x0,0x0,0,0,0,0,0x8,0,0x0,0x0,0,0.0,0.0,0,0,,,"Cataclysm",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1163,112,1,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,0.0,0.0,0,0,,,"Réput de test pour Alex",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1166,108,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,1.0,1.0,5,5,,,"Test Faction 5",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1167,109,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,1.0,1.0,5,5,,,"Test Faction 5",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1168,114,2147483647,0,0,0,0,0,0x0,0x0,0,0,0,0,0x210,0,0x0,0x0,1169,0.0,0.0,0,0,,,"Guilde",,,,,,,,,,,,,,0xFF01FE,,,"Cette réputation représente la manière dont vous êtes perçu(e) par votre guilde actuelle. Elle est nécessaire pour acheter les récompenses de guilde. Vous gagnez de la réputation de guilde automatiquement quand vous obtenez de l'expérience de guilde.",,,,,,,,,,,,,,0xFF01FE,
1169,115,2147483647,0,0,0,0,0,0x0,0x0,0,0,0,0,0x1C,0,0x0,0x0,0,0.0,0.0,0,0,,,"Guilde",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1171,116,2147483647,0,0,0,0,0,0x0,0x0,-42000,0,0,0,0x40,0,0x0,0x0,1162,0.0,0.0,0,0,,,"Therazane",,,,,,,,,,,,,,0xFF01FE,,,"Le Tréfonds, plan élémentaire de la terre, est dirigé par Therazane et ses enfants, les seigneurs de pierre. Après avoir été témoin de la dévastation provoquée par Aile de mort et ses serviteurs, Therazane traite tous les étrangers avec hostilité.",,,,,,,,,,,,,,0xFF01FE,
1172,117,716002226,1431481421,0,0,0,0,0x0,0x0,0,-42000,0,0,0x10,0,0x0,0x0,1162,0.0,0.0,0,0,,,"Clan Gueule-de-dragon",,,,,,,,,,,,,,0xFF01FE,,,"Ce clan d'orcs rebelles fut autrefois habilité par Aile de mort lui-même à asservir les dragons rouges, y compris Alexstrasza. Aujourd'hui moins nombreux et puissants, les Gueules-de-dragon se sont établis dans les hautes-terres du Crépuscule.",,,,,,,,,,,,,,0xFF01FE,
1173,118,2147483647,0,0,0,0,0,0x0,0x0,0,0,0,0,0x10,0,0x0,0x0,1162,0.0,0.0,0,0,,,"Ramkahen",,,,,,,,,,,,,,0xFF01FE,,,"Les hommes-chats de Ramkahen sont les descendants des Tol'vir, les gardiens d'Uldum. Même s'ils ont perdu leur corps de pierre, protéger les secrets des titans fait toujours partie de leur stricte tradition.",,,,,,,,,,,,,,0xFF01FE,
1174,119,1431481421,716002226,0,0,0,0,0x0,0x0,0,-42000,0,0,0x10,4,0x0,0x0,1162,0.0,0.0,0,0,,,"Clan Marteau-hardi",,,,,,,,,,,,,,0xFF01FE,,,"Les nains marteaux-hardis sont connus pour leur courage, leur témérité et leur compétence inégalée de chevaucheurs de griffon. Chassés de Grim Batol par une malédiction sombrefer, ils se sont depuis éparpillés dans les hautes-terres du Crépuscule.",,,,,,,,,,,,,,0xFF01FE,
1177,122,1431481421,716002226,0,0,0,0,0x0,0x0,0,-42000,0,0,0x0,6,0x0,0x0,1162,0.0,0.0,0,0,,,"Gardiens de Baradin",,,,,,,,,,,,,,0xFF01FE,,,"Autrefois dirigée par le duc Reginald Baradin II, cette féroce armée a des liens historiques avec l'île fortifiée de Tol Barad. Elle a rejoint l'Alliance pour repousser les envahisseurs de la Horde et prendre le contrôle de cette île stratégique.",,,,,,,,,,,,,,0xFF01FE,
1178,123,1431481421,716002226,0,0,0,0,0x0,0x0,-42000,0,0,0,0x6,16,0x0,0x0,1162,0.0,0.0,0,0,,,"Poing de Hurlenfer",,,,,,,,,,,,,,0xFF01FE,,,"Le Poing de Hurlenfer est un régiment d'élite de la Horde composé uniquement de vétérans ayant souvent combattu. Sélectionnés par Garrosh lui-même, ils ont reçu pour ordre de prendre le contrôle total de Tol Barad. L'échec n'est pas une option.",,,,,,,,,,,,,,0xFF01FE,
1179,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,1.0,1.0,5,5,,,"Gelée",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1181,124,2147483647,0,0,0,8388611,0,0x0,0x0,3000,0,0,0,0x14,0,0x0,0x0,0,0.0,0.0,0,0,,,"Bienveillant, nouveau",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1189,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,1.0,1.0,5,5,,,"K3",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1204,127,2147483647,0,0,0,0,0,0x0,0x0,0,0,0,0,0x10,0,0x0,0x0,1162,0.0,0.0,0,0,,,"Vengeurs d’Hyjal",,,,,,,,,,,,,,0xFF01FE,,,"Rendus furieux par la destruction perpétrée par le seigneur des Flammes, le Cercle cénarien reprend l’initiative, rispostant aux attaques de Ragnaros et s’enfonçant au cœur même des terres de Feu.",,,,,,,,,,,,,,0xFF01FE,
1233,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,1.0,1.0,0,0,,,"GdT Puits d’éternité - Illidan",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1234,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,1.0,1.0,0,0,,,"GdT Puits d’éternité - Hauts elfes",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1235,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,1.0,1.0,0,0,,,"GdT Puits d’éternité - Illidan (camouflage)",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1237,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,1.0,1.0,0,0,,,"GdT Puits d’éternité - Démons",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1240,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,0.0,0.0,0,0,,,"GdT Puits d’éternité - Balles démoniaques",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1241,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,1.0,1.0,0,0,,,"GdT Puits d’éternité - Traqueurs",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FC,
1265,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,1118,1.0,1.0,5,5,,,"Shen’dralar",,,,,,,,,,,,,,0xFF01FE,,,"Ce qui reste des puissants elfes qui vivaient à Hache-Tripes. Ils ont conservé leur sagesse, et connaissent maints secrets.",,,,,,,,,,,,,,0xFF01FE,
1249,-1,0,0,0,0,0,0,0x0,0x0,0,0,0,0,0x0,0,0x0,0x0,0,0.0,0.0,0,0,,,"JOUEUR, neutre extension 4",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FE,
1216,-1,58720256,0,0,0,0,0,0x0,0x0,3000,0,0,0,0x51,0,0x0,0x0,1245,0.0,0.0,0,0,,,"Académie de Shang Xi",,,,,,,,,,,,,,0xFF01FE,,,"Depuis près de trois générations, le très estimé Shang Xi prépare des héros pandarens pour une vie d’aventures.",,,,,,,,,,,,,,0xFF01FE,
1245,-1,67108863,0,0,0,0,0,0x0,0x0,0,0,0,0,0x8,0,0x0,0x0,0,0.0,0.0,0,0,,,"Mists of Pandaria",,,,,,,,,,,,,,0xFF01FE,,,"",,,,,,,,,,,,,,0xFF01FE,
