long,str,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,long,
220,"World\Generic\Human\Passive Doodads\Scrolls\ScrollA03.mdx",0,0,0,0,0,0,0,0,0,0,-0.53071397543,-0.39110699296,0.004418999888,0.517912983894,0.409417003393,0.13592299819,0,
221,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\TABLES\INNTABLE.MDX",0,0,0,0,0,0,0,0,0,0,-1.43225002289,-1.99187004566,-0.000622000021394,1.43225002289,1.99187004566,1.03108000755,0,
222,"World\Generic\Human\Passive Doodads\Scrolls\ScrollMap.mdx",0,0,0,0,0,0,0,0,0,0,-0.424439996481,-0.506211996078,0.00878399983048,0.395671010017,0.504962980747,0.12725199759,0,
223,"World\Azeroth\Westfall\PassiveDoodads\WreckedRowBoat\WreckedRowBoat.mdx",0,0,0,0,0,0,0,0,0,0,-6.70546007156,-1.77172994614,-1.96264004707,2.78506994247,2.23840999603,2.32220005989,0,
224,"World\Generic\Human\Passive Doodads\Food&Utensils\Haunch.mdx",0,0,0,0,0,0,0,0,0,0,-0.600928008556,-0.339257985353,-0.0474519990385,0.593366980553,0.253576010466,0.594941973686,0,
225,"World\Generic\Human\Passive Doodads\Bottles\Bottle01.mdx",0,0,0,0,0,0,0,0,0,0,-0.158804997802,-0.156213998795,0.0107939997688,0.152793005109,0.159945994616,0.72373598814,0,
226,"World\Azeroth\TheBlastedlands\PassiveDoodads\Bones\BlastedLandsSkull02.mdx",0,0,0,0,0,0,0,0,0,0,-0.16942499578,-0.167377993464,-0.0594229996204,0.311892002821,0.225955992937,0.348713994026,0,
227,"World\Generic\Human\Passive Doodads\Altars\Altar02.mdx",0,0,0,0,0,0,0,0,0,0,-1.15946996212,-2.02709007263,-0.16425999999,0.996541976929,2.03930997849,1.16789996624,0,
228,"World\Generic\Human\Passive Doodads\Bottles\GreenBottle02.mdx",0,0,0,0,0,0,0,0,0,0,-0.0812129974365,-0.0890659987926,-0.00131399999373,0.0702740028501,0.0663710013032,0.53365200758,0,
229,"World\Generic\Human\Passive Doodads\Food\bread01.mdx",0,0,0,0,0,0,0,0,0,0,-0.735639989376,-0.443040013313,-0.048884999007,0.66819101572,0.421397000551,0.520612001419,0,
230,"World\Generic\PassiveDoodads\ParticleEmitters\ShrineAuraBlue.mdx",0,0,0,0,0,0,0,0,0,0,-3.58853006363,-3.58786010742,-0.00270799989812,3.67690992355,3.62137007713,11.6323003769,0,
231,"WORLD\GENERIC\GNOME\ACTIVEDOODADS\GNOMEMACHINE\GNOMEMACHINE.MDX",0,0,0,0,0,0,3376,4856,0,0,-6.3264799118,-5.79747009277,-1.34771001339,4.55915021896,6.90652990341,5.55809020996,0,
232,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\ARCHERYTARGETS\STORMWINDARCHERYTARGET01.MDX",0,0,0,0,0,0,0,0,0,0,-2.08383989334,-1.20423996449,-0.132553994656,0.857268989086,1.30809998512,4.58327007294,0,
233,"World\SkillActivated\TradeskillEnablers\Tradeskill_Forge_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.162440001965,-1.18107998371,0.0,2.1712501049,2.33860993385,4.77297019958,0,
234,"World\Generic\Human\Passive Doodads\Tables\DuskwoodTable01.mdx",0,0,0,0,0,0,0,0,0,0,-1.27042996883,-2.14960002899,-0.00108800001908,1.29949998856,2.09935998917,1.33835995197,0,
235,"World\Generic\PassiveDoodads\PlainRune\Runestone.mdx",0,0,0,0,0,0,11644,0,0,0,-5.10267019272,-5.98594999313,-3.01269006729,5.0601401329,5.99389982224,13.0101995468,0,
236,"World\Generic\NightElf\Passive Doodads\StoneRunes\KalidarStoneRune03.mdx",0,0,0,0,0,0,0,0,0,0,-1.09338998795,-0.971086978912,-0.182438001037,0.717341005802,1.52256000042,2.42110991478,0,
237,"World\Generic\Human\Passive Doodads\Bottles\BottleSmoke.mdx",0,0,0,0,0,0,0,0,0,0,-0.239626005292,-0.258134990931,-0.000500000023749,0.212191998959,0.199202001095,0.862323999405,0,
238,"World\Generic\Human\Passive Doodads\Bottles\GreenBottle01.mdx",0,0,0,0,0,0,0,0,0,0,-0.0806500017643,-0.539193987846,-0.0161729995161,0.0708379969001,-0.0448429994285,0.343333989382,0,
239,"World\Generic\Human\Passive Doodads\Buckets\bucket.mdx",0,0,0,0,0,0,0,0,0,0,-0.481353998184,-0.539264023304,-0.0677329972386,0.475832998753,0.53319901228,0.841805994511,0,
240,"World\Generic\Human\Passive Doodads\Candelabras\GeneralCandelabra01.mdx",0,0,0,0,0,0,0,0,0,0,-0.167833998799,-0.373701006174,-0.00256699998863,0.167842999101,0.378872990608,1.44273996353,0,
241,"World\Generic\Human\Passive Doodads\Cups\MetalCup03.mdx",0,0,0,0,0,0,0,0,0,0,-0.172104999423,-0.184475004673,0.000197000001208,0.149406000972,0.153582006693,1.11405003071,0,
242,"World\Azeroth\BootyBay\PassiveDoodad\DeadFish\FishDeadBlue.mdx",0,0,0,0,0,0,0,0,0,0,-0.137163996696,-0.342777997255,-0.0143719995394,0.172962993383,0.339139997959,0.167926996946,0,
243,"World\Goober\G_bombwagon.mdx",0,1399,0,0,1399,0,0,0,0,0,-2.47110009193,-2.28344011307,-0.10315400362,2.43611001968,1.90501999855,3.92677998543,0,
244,"World\Dungeon\Cave\PassiveDoodads\Crystals\CaveMineCrystalFormation02.mdx",0,0,0,0,0,0,0,0,0,0,-0.287351995707,-0.581624984741,-0.232048004866,0.662833988667,0.53058797121,1.02243995667,0,
245,"World\Goober\G_Cannon01.mdx",0,0,0,0,0,0,1400,0,0,0,-4.72460985184,-2.23607993126,-0.00800999999046,5.47793006897,2.23381996155,4.12644004822,0,
246,"World\Generic\Human\Passive Doodads\Books\BookLarge03.mdx",0,0,0,0,0,0,0,0,0,0,-0.059172000736,-0.168264999986,0.000167000005604,0.0589569993317,0.218578994274,1.64941000938,0,
247,"World\Generic\NightElf\Passive Doodads\StoneRunes\KalidarStoneRune02.mdx",0,0,0,0,0,0,0,0,0,0,-1.31902003288,-1.93141996861,-0.100238002837,0.836103975773,1.4218300581,4.4553899765,0,
248,"World\Lordaeron\Arathi\PassiveDoodads\Rocks\ArathiRock01.mdx",0,0,0,0,0,0,0,0,0,0,-0.873898983002,-2.10336995125,-0.705576002598,1.087479949,1.85020005703,6.39952993393,0,
249,"World\Generic\NightElf\Passive Doodads\Ruins\NightElfRuins03.mdx",0,0,0,0,0,0,0,0,0,0,-1.22318994999,-0.974112987518,0.0,0.971777021885,0.913021981716,1.9032599926,0,
250,"World\Generic\PassiveDoodads\ParticleEmitters\DruidWisp01.mdx",0,0,0,0,0,0,0,0,0,0,-4.16666984558,-4.16666984558,-0.532939970493,4.16666984558,4.16666984558,21.5855007172,0,
251,"World\Azeroth\Elwynn\PassiveDoodads\Haystacks\haystack01.mdx",0,0,0,0,0,0,0,0,0,0,-0.377489000559,-0.723555982113,0.0,0.361371994019,0.718575000763,0.701457977295,0,
252,"World\Generic\Dwarf\Passive Doodads\TavernStuff\GrainSacs02.mdx",0,0,0,0,0,0,0,0,0,0,-0.500943005085,-0.530987024307,-0.0345349982381,1.04252004623,0.923062980175,1.05678999424,0,
253,"World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnFlower02.mdx",0,0,0,0,0,0,0,0,0,0,-0.558435022831,-0.419730991125,-0.0490900017321,0.32583001256,0.46677801013,0.856387972832,0,
254,"World\Generic\Human\Passive Doodads\Books\BookMediumOpen01.mdx",0,0,0,0,0,0,0,0,0,0,-0.301394999027,-0.446590006351,0.000339999998687,0.341078996658,0.455956995487,0.129497006536,0,
255,"World\Goober\G_Book01.mdx",0,0,0,0,1401,0,1401,0,0,0,-0.302832007408,-0.224364995956,-0.000392999994801,0.301016002893,0.223320007324,0.128939002752,0,
256,"World\Generic\NightElf\Passive Doodads\Pottery\ElvenPottery01.mdx",0,0,0,0,0,0,0,0,0,0,-0.454445004463,-0.6513209939,-0.0556580014527,0.480426996946,0.685518980026,2.61067008972,0,
257,"World\Generic\NightElf\Passive Doodads\Pottery\ElvenPottery02.mdx",0,0,0,0,0,0,0,0,0,0,-0.316702991724,-0.40637499094,-0.0527880005538,0.342685014009,0.448608011007,1.9087100029,0,
258,"World\Generic\Orc\Passive Doodads\Jars\JarOrc06.mdx",0,0,0,0,0,0,0,0,0,0,-0.24939699471,-0.293446987867,0.0,0.248555004597,0.281536012888,0.676136016846,0,
259,"World\SkillActivated\Containers\TreasureChest01.mdx",0,1277,0,1278,0,0,0,0,0,0,-0.656497001648,-0.851014018059,-0.00284299999475,0.652682006359,0.850005984306,1.31500005722,0,
260,"World\Generic\PassiveDoodads\ParticleEmitters\OrangeGroundFog.mdx",0,0,0,0,0,0,0,0,0,0,-9.01988983154,-11.0808000565,-3.30426001549,9.00026035309,8.97381973267,-1.71443998814,0,
261,"World\Generic\ActiveDoodads\Clam\GiantClamActive.mdx",0,6454,0,0,0,0,0,0,0,0,-0.92285400629,-1.25557994843,-0.201875001192,1.19827997684,1.34769999981,1.30226004124,0,
263,"World\Generic\PassiveDoodads\ParticleEmitters\AuraBlueShort.mdx",0,0,0,0,0,0,3378,0,0,0,-0.969044029713,-0.976453006268,-0.000243999995291,0.992909014225,0.985502004623,1.57035005093,0,
264,"World\Generic\PassiveDoodads\ParticleEmitters\AuraRed.mdx",0,0,0,0,0,0,3378,0,0,0,-0.969044029713,-0.976453006268,-0.000478000001749,0.992910027504,0.985502004623,3.07663989067,0,
265,"World\Generic\PassiveDoodads\ParticleEmitters\AuraPurpleTall.mdx",0,0,0,0,0,0,3378,0,0,0,-0.969044029713,-0.976453006268,-0.00105500000063,0.992909014225,0.985502004623,6.78745985031,0,
266,"World\Generic\PassiveDoodads\ParticleEmitters\AuraYellowVeryTall.mdx",0,0,0,0,0,0,3378,0,0,0,-0.855377972126,-0.928753972054,-0.00185600004625,0.879244983196,0.937802016735,11.9458999634,0,
267,"World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnSeaWeed01\ElwynnSeaWeed01.mdx",0,0,0,0,0,0,0,0,0,0,-1.42990005016,-1.11075997353,-0.0512919984758,1.37390005589,1.28342998028,4.56538009644,0,
268,"World\SkillActivated\TradeskillNodes\Bush_Magebloom01.mdx",0,0,0,0,0,0,0,0,0,0,-2.64050006866,-2.30069994926,-0.969425022602,2.6800699234,2.60702991486,3.53269004822,0,
269,"World\SkillActivated\TradeskillNodes\Bush_Peacebloom01.mdx",0,0,0,0,0,0,0,0,0,0,-0.95310997963,-0.954267024994,-0.666468024254,1.49156999588,1.37483000755,2.30615997314,0,
270,"World\SkillActivated\TradeskillNodes\Bush_Silverleaf01.mdx",0,0,0,0,0,0,0,0,0,0,-2.13773989677,-2.1740000248,-0.783038973808,2.28786993027,2.25493001938,3.57482004166,0,
271,"World\SkillActivated\TradeskillNodes\Bush_Thornroot01.mdx",0,0,0,0,0,0,0,0,0,0,-1.36505997181,-2.49424004555,-1.22619998455,2.85183000565,1.87797999382,3.27119994164,0,
272,"World\SkillActivated\TradeskillNodes\Bush_Swiftthistle01.mdx",0,0,0,0,0,0,0,0,0,0,-1.83010005951,-1.80657994747,-0.667262017727,1.83010005951,1.80657994747,2.16733002663,0,
273,"World\SkillActivated\TradeskillEnablers\Tradeskill_Anvil_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.23369002342,-0.556316018105,-0.0908140018582,0.652857005596,0.559759020805,1.35422003269,0,
274,"World\SkillActivated\TradeskillEnablers\Tradeskill_Anvil_02.mdx",0,0,0,0,0,0,0,0,0,0,0.301627993584,0.0351429991424,-0.0484870001674,0.719181001186,0.480250000954,0.669668972492,0,
275,"World\Generic\PassiveDoodads\Crate01\Crate01.mdx",0,0,0,0,0,0,0,0,0,0,-0.547080993652,-0.740781009197,0.00151700002607,0.549950003624,0.740956008434,0.773371994495,0,
276,"World\KhazModan\Wetlands\PassiveDoodads\DragonEggs\DragonEgg01.mdx",0,0,0,0,0,0,0,0,0,0,-0.713347017765,-2.00255990028,-0.0323010012507,0.68742197752,0.865858018398,1.39127004147,0,
277,"World\KhazModan\Wetlands\PassiveDoodads\DragonEggs\DragonEgg02.mdx",0,0,0,0,0,0,0,0,0,0,-0.93472802639,-0.988792002201,-0.0439260005951,0.437191992998,0.448244005442,1.33267998695,0,
278,"World\Azeroth\Elwynn\PassiveDoodads\Skeleton\BattleGladebonesHumanDark.mdx",0,0,0,0,0,0,0,0,0,0,-0.572411000729,-0.431421011686,-0.015951000154,0.739593029022,0.410365998745,0.372074991465,0,
279,"World\Azeroth\Westfall\PassiveDoodads\Barrel\WestFallBarrel01.mdx",0,0,0,0,0,0,0,0,0,0,-0.430319011211,-0.467806011438,0.0,0.428833007813,0.524257004261,0.992063999176,0,
280,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush01.mdx",0,0,0,0,0,0,0,0,0,0,-2.12088990211,-7.14100980759,-0.563103020191,2.72297000885,5.15638017654,4.51731014252,0,
281,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush05.mdx",0,0,0,0,0,0,0,0,0,0,-2.21755003929,-5.00186014175,-0.37633600831,2.18931007385,5.59917020798,3.06493997574,0,
282,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush09.mdx",0,0,0,0,0,0,0,0,0,0,-2.86669993401,-2.829859972,-0.434504985809,2.86669993401,2.829859972,4.22247982025,0,
283,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush08.mdx",0,0,0,0,0,0,0,0,0,0,-0.887610971928,-1.34957003593,-0.160279005766,1.46000003815,0.850718975067,2.20911002159,0,
284,"World\Azeroth\Elwynn\PassiveDoodads\Bush\ElwynnBush07.mdx",0,0,0,0,0,0,0,0,0,0,-2.33296990395,-3.17686009407,-0.274080991745,2.43688011169,2.5113298893,3.55144000053,0,
285,"World\Generic\Human\Passive Doodads\Crates\ReplaceCrate01.mdx",0,0,0,0,0,0,0,0,0,0,-0.400577008724,-0.595919013023,0.0,0.399646997452,0.594496011734,0.634887993336,0,
286,"World\Generic\Human\Passive Doodads\Crates\ReplaceCrate02.mdx",0,0,0,0,0,0,0,0,0,0,-0.263684988022,-0.449461013079,0.0,0.258774995804,0.449963986874,0.687795996666,0,
287,"World\Generic\Human\Passive Doodads\Crates\ReplaceCrate03.mdx",0,0,0,0,0,0,0,0,0,0,-0.393532007933,-0.594851016998,0.0,0.393465012312,0.588950991631,0.621661007404,0,
288,"World\Generic\PassiveDoodads\Furniture\Containers\Barrel02.mdx",0,0,0,0,0,0,0,0,0,0,-0.430319011211,-0.467806011438,-0.000109000000521,0.428833007813,0.524257004261,0.992063999176,0,
289,"World\Generic\Human\Passive Doodads\firewood\FirewoodPile03.mdx",0,0,0,0,0,0,0,0,0,0,-0.629019021988,-1.08220994473,-0.00511199980974,0.987370014191,0.566973984241,0.883677005768,0,
290,"World\Azeroth\Stranglethorn\PassiveDoodads\GemMineCar01\GemMineCar01.mdx",0,0,0,0,0,0,11743,0,0,0,-1.02374994755,-0.748013973236,-0.277330994606,1.02623999119,1.06553995609,2.17348003387,0,
291,"World\Azeroth\Elwynn\PassiveDoodads\MineCart\ElwynnMineCart.mdx",0,0,0,0,0,0,0,0,0,0,-4.62131023407,-3.66835999489,-0.501079976559,3.07809996605,2.18207001686,2.82272005081,0,
292,"World\Azeroth\Stranglethorn\PassiveDoodads\GemMineCar02\GemMineCar02.mdx",0,0,0,0,0,0,0,0,0,0,-1.02374994755,-0.766923010349,-0.289007008076,1.02623999119,1.06553995609,2.17348003387,0,
293,"World\Generic\Troll\Passive Doodads\TrollSkullpile\TrollSkullPile.mdx",0,0,0,0,0,0,0,0,0,0,-0.779186010361,-0.789744973183,-0.0882159993052,0.728563010693,0.794073998928,1.03105998039,0,
294,"World\Generic\PassiveDoodads\Gallows\Gallows01.mdx",0,0,0,0,0,0,0,0,0,0,-3.64417004585,-6.28754997253,-0.338057994843,4.05268001556,9.44536018372,6.53794002533,0,
295,"World\Goober\G_LeverMetal.mdx",0,4816,0,4816,0,0,4816,0,0,0,-0.251311987638,-0.142459005117,-0.00118699995801,0.584568977356,0.158496007323,1.17174994946,0,
296,"World\Generic\Tauren\Passive Doodads\TaurenWaterPump\WaterPump.mdx",0,0,3252,0,0,0,0,0,0,0,-6.65077018738,-5.21023988724,-0.688911020756,5.2024102211,6.47571992874,17.2812995911,0,
297,"World\Azeroth\Elwynn\PassiveDoodads\Jars\Jar01.mdx",0,0,0,0,0,0,0,0,0,0,-0.220198005438,-0.253933012486,0.0,0.219629004598,0.253935009241,0.708081007004,0,
298,"World\Generic\PassiveDoodads\ParticleEmitters\AuraBlueTall.mdx",0,0,0,0,0,0,3378,0,0,0,-0.969044029713,-0.976453006268,-0.00105500000063,0.992909014225,0.985502004623,6.78745985031,0,
299,"World\Azeroth\Elwynn\PassiveDoodads\Detail\ElwynnRock1\ElwynnRock1.mdx",0,0,0,0,0,0,0,0,0,0,-0.209728002548,-0.209025993943,0.0,0.211347997189,0.214239001274,0.147769004107,0,
300,"World\Azeroth\Duskwood\PassiveDoodads\Detail\DuskwoodCatails01\DuskwoodCatails01.mdx",0,0,0,0,0,0,0,0,0,0,-0.365289986134,-0.501955986023,-0.0162070002407,0.614427983761,0.534309029579,1.49164998531,0,
301,"World\Azeroth\Duskwood\PassiveDoodads\Detail\DuskwoodThornBush01\DuskwoodThornBush01.mdx",0,0,0,0,0,0,0,0,0,0,-0.676458001137,-0.758657991886,-0.0217359997332,0.759844005108,0.780230998993,0.952616989613,0,
302,"World\Generic\PassiveDoodads\PlainRune\PlainRune.mdx",0,0,0,0,0,0,0,0,0,0,-5.10267019272,-5.98594999313,-3.01269006729,5.0601401329,5.99389982224,13.0101995468,0,
303,"World\Generic\Tauren\Passive Doodads\SignPosts\TaurenSignPostPointer02.mdx",0,0,0,0,0,0,0,0,0,0,-0.11866299808,1.0015900135,5.48600006104,0.133770003915,4.055560112,6.52556991577,0,
304,"World\SkillActivated\TradeskillEnablers\Engineering_Autolathe_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.84722995758,-1.27335000038,-0.0708979964256,1.75796997547,1.46057999134,5.22249984741,0,
305,"World\SkillActivated\TradeskillEnablers\Tradeskill_Forge_03.mdx",0,0,0,0,0,0,0,0,0,0,-2.67602992058,-1.68412005901,0.0,2.16207003593,5.82983016968,6.00713014603,0,
307,"World\Generic\Orc\Passive Doodads\FirePits\LargeFirePit01.mdx",0,0,3244,0,0,0,0,0,0,0,-1.48668003082,-1.66659998894,-0.146807000041,1.49335002899,1.78883004189,2.49478006363,0,
308,"World\Generic\Tauren\Passive Doodads\SignPosts\TaurenSignPostPointer01.mdx",0,0,0,0,0,0,0,0,0,0,-1.11943995953,-0.00376300001517,-0.370077013969,1.0541100502,0.189793005586,0.400750994682,0,
309,"World\Generic\Orc\Passive Doodads\SignPosts\orcsignpostpointer03.mdx",0,0,0,0,0,0,0,0,0,0,-0.118932999671,-0.379584014416,-0.451705008745,1.8068100214,0.379584014416,0.451705008745,0,
310,"World\SkillActivated\TradeskillNodes\copper_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.24568009377,-2.50408005714,-3.83330988884,1.29217994213,2.05854988098,2.72672009468,0,
311,"World\SkillActivated\TradeskillNodes\gold_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.24568009377,-2.50408005714,-2.95032000542,1.29217994213,2.05854988098,3.6097099781,0,
312,"World\SkillActivated\TradeskillNodes\Iron_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.63321995735,-2.53154993057,-2.36944007874,1.65289998055,2.5011100769,3.16929006577,0,
313,"World\SkillActivated\TradeskillNodes\mithril_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.40095996857,-2.50408005714,-2.95032000542,1.42170000076,2.05854988098,3.70102000237,0,
314,"World\SkillActivated\TradeskillNodes\TrueSilver_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.24568009377,-2.50408005714,-2.95032000542,1.33687996864,2.05854988098,3.6097099781,0,
315,"World\SkillActivated\TradeskillNodes\tin_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.24568009377,-2.50408005714,-2.95032000542,1.29217994213,2.05854988098,3.6097099781,0,
316,"World\KhazModan\Badlands\PassiveDoodads\Rune\PentagramDirtBadlands.mdx",0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,
317,"World\Generic\Dwarf\Passive Doodads\Tools\Toolbox01.mdx",0,0,0,0,0,0,0,0,0,0,-0.526221990585,-0.368402987719,-0.142295002937,0.511745989323,0.367433011532,0.600517988205,0,
318,"World\Generic\Dwarf\Passive Doodads\Tools\Lunchbox01.mdx",0,0,0,0,0,0,0,0,0,0,-0.414254009724,-0.286781996489,-0.046045999974,0.432074993849,0.269634991884,0.771952986717,0,
319,"World\Generic\Human\Passive Doodads\BeerKegs\BeerKeg02.mdx",0,0,0,0,0,0,0,0,0,0,-0.667047977448,-0.619625985622,0.0105060003698,0.686856985092,0.647853016853,1.27797996998,0,
320,"World\SkillActivated\TradeskillNodes\Bush_Crownroyal01.mdx",0,0,0,0,0,0,0,0,0,0,-1.94958996773,-2.37126994133,-0.686912000179,2.34955000877,2.56979990005,2.74372005463,0,
321,"World\Generic\Orc\Passive Doodads\RaptorEggs\WailingCavernsRaptorEggs01.mdx",0,0,0,0,0,0,0,0,0,0,-0.617070972919,-0.666719973087,-0.0384019985795,0.373842000961,0.455036997795,0.422349005938,0,
322,"World\Generic\QuilBoar\Passive Doodads\LeanTos\RazorFen Leanto03.mdx",0,0,0,0,0,0,0,0,0,0,-2.05047988892,-2.63052010536,-0.159113004804,2.42359995842,3.00377011299,4.70606994629,0,
323,"World\Generic\Tauren\Passive Doodads\Sacks\TaurenSack02.mdx",0,0,0,0,0,0,0,0,0,0,-0.438870996237,-0.405770987272,-0.0197730008513,0.438870996237,0.603428006172,1.20290005207,0,
324,"World\Azeroth\BurningSteppes\PassiveDoodads\Bonfire\OrcBonFireOff.mdx",0,0,0,0,0,0,0,0,0,0,-2.13069009781,-2.1428000927,-0.298550993204,1.6301599741,1.83490002155,5.42171001434,0,
325,"World\Goober\G_Torch01.mdx",0,0,4694,0,0,0,0,0,0,0,-0.0892599970102,-0.0867749974132,-0.0469169989228,0.0983799993992,0.0916820019484,2.16258001328,0,
327,"World\Goober\G_JewelRed.mdx",0,0,0,0,4815,0,4815,0,0,0,-1.45632994175,-1.77549004555,-0.61671102047,1.45088005066,1.77651000023,3.5316400528,0,
328,"World\Azeroth\BurningSteppes\PassiveDoodads\WarlockShrine\WarlockShrine.mdx",0,0,0,0,0,0,0,0,0,0,-1.64792001247,-1.4352799654,-0.038520000875,1.38914000988,1.61020994186,2.03154993057,0,
329,"World\Kalimdor\Felwood\PassiveDoodads\FelwoodMushrooms\FelwoodMushroomAnim.mdx",0,0,0,0,0,0,0,0,0,0,-1.12794005871,-1.91630995274,-0.115360997617,1.36921000481,1.66481995583,2.32808995247,0,
330,"World\Goober\G_FlyingMachine.mdx",0,0,0,0,4789,0,0,0,0,0,-2.71649003029,-2.94779992104,-0.0985639989376,2.15371990204,3.02867007256,3.73569989204,0,
331,"WORLD\GENERIC\ORC\PASSIVE DOODADS\TABLECOOKER\ORCTABLECOOKER01FIRE.MDX",0,0,3347,0,0,0,0,0,0,0,-1.48959004879,-1.48934996128,0.00185999996029,1.49098002911,1.49121999741,1.29030001163,0,
332,"World\Goober\G_Watermelon.mdx",0,0,0,0,0,0,0,0,0,0,-0.674431979656,-0.894271016121,-0.210768997669,1.45516002178,0.714184999466,1.15943002701,0,
333,"World\Goober\G_MineCar.mdx",0,0,0,0,0,0,0,0,0,0,-1.02374994755,-0.758072018623,-0.289007008076,1.02623999119,0.754108011723,1.28842997551,0,
334,"World\Goober\G_Barrel.mdx",0,4777,0,0,0,0,0,0,0,0,-0.428986996412,-0.495326012373,0.000311999989208,0.428956985474,0.495342999697,0.993230998516,0,
335,"World\Goober\G_Crate01.mdx",0,4783,0,0,4784,0,0,0,0,0,-0.625429987907,-0.661701977253,0.000941000005696,0.617540001869,0.666859984398,1.02679002285,0,
336,"World\Goober\G_Crate02.mdx",0,4783,0,0,0,0,0,0,0,0,-0.498044013977,-0.660149991512,0.00131800002418,0.527809023857,0.668411016464,0.608249008656,0,
338,"World\Goober\G_BookTrapArm.mdx",0,0,0,0,0,0,4756,0,0,0,-0.301393985748,-0.176306992769,-0.0014459999511,0.341078996658,0.195647001266,0.195694997907,0,
339,"World\Goober\G_ButtonBigRed.mdx",0,4779,0,0,0,0,4779,0,0,0,-0.00296199996956,-0.33931401372,-0.336106985807,0.384882003069,0.338827013969,0.342034995556,0,
340,"World\Goober\G_DwarvenMemorial.mdx",0,4786,0,0,0,0,0,0,0,0,-0.710447013378,-0.710530996323,7.7999997302e-005,0.709905028343,0.71375900507,0.228273004293,0,
341,"World\Kalimdor\Barrens\PassiveDoodads\Mounds\BarrensTermiteMound01.mdx",0,0,0,0,0,0,0,0,0,0,-2.39485001564,0.791658997536,-0.176109999418,5.67512989044,7.43278980255,4.84174013138,0,
342,"World\Goober\G_RuneBlue01.mdx",10838,10839,0,0,10839,0,0,0,0,0,-9.99999997475e-007,-0.833333015442,-0.833333015442,0.744320988655,0.833333015442,0.833333015442,0,
343,"World\Goober\G_RuneGroundBlue01.mdx",3432,0,0,0,10936,0,0,0,0,0,-1.57963001728,-1.68060994148,0.00319999991916,1.77592003345,1.67493999004,0.0121149998158,0,
344,"World\Goober\G_Fissure.mdx",0,0,0,0,0,0,4787,4788,0,0,-2.59084010124,-2.62067008018,0.00910099968314,2.63075995445,2.60092997551,1.69529998302,0,
345,"World\Goober\G_AlchemySet01.mdx",3242,0,3243,0,0,0,0,0,0,0,-0.410537987947,-0.666171014309,0.0,0.356229007244,0.680302977562,1.26622998714,0,
346,"World\Kalimdor\Barrens\PassiveDoodads\Mounds\BarrensTermiteMound04.mdx",0,0,0,0,0,0,0,0,0,0,-2.055560112,-3.13230991364,-2.8382101059,2.61984992027,2.43374991417,5.5302901268,0,
347,"World\Generic\Human\Passive Doodads\Crates\CrateGrain01.mdx",0,0,0,0,0,0,0,0,0,0,-0.625424981117,-0.66194999218,0.000936000025831,0.617536008358,0.66194999218,0.793317019939,0,
