long,str,str,float,float,float,float,
268,"Devotion Aura Base","Spells\DevotionAura_Base.mdx",1.0,1.0,0.00999999977648,100.0,
269,"Conjure Item Cast","Spells\ConjureItemCast.mdx",1.0,1.0,0.00999999977648,100.0,
270,"Soul Funnel Impact Chest","Spells\SoulFunnel_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
271,"Mana Funnel Impact Chest","Spells\ManaFunnel_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
272,"Magic PreCast Hand","Spells\Magic_PreCast_Hand.mdx",1.0,1.0,0.00999999977648,100.0,
273,"Rake","Spells\Rake.mdx",1.0,1.0,0.00999999977648,100.0,
274,"Anti-Shadow Impact Base","Spells\AntiShadow_Impact_Base.mdx",1.0,1.0,0.00999999977648,100.0,
276,"Bestow Disease Impact Chest","Spells\BestowDisease_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
277,"Create Soulstone Cast","Spells\CreateSoulstone_Cast.mdx",1.0,1.0,0.00999999977648,100.0,
278,"RetributionAura Base","Spells\RetributionAura_Base.mdx",1.0,1.0,0.00999999977648,100.0,
279,"Resurrection Low Base","Spells\Resurrection_Low_Base.mdx",0.0,1.0,0.00999999977648,100.0,
280,"Polymorph Impact","Spells\Polymorph_Impact.mdx",1.0,1.0,0.00999999977648,100.0,
281,"LightningBolt Impact Chest","Spells\LightningBolt_Impact_Chest.mdx",1.0,0.34999999404,0.00999999977648,100.0,
282,"Frost Nova Area","Spells\Frost_Nova_area.mdx",1.0,1.0,0.00999999977648,100.0,
284,"Frost Nova state","Spells\Frost_Nova_state.mdx",1.0,1.0,0.00999999977648,100.0,
285,"Immolate State","Spells\Immolate_State.mdx",1.0,1.0,0.00999999977648,100.0,
286,"Maul Impact","Spells\MaulImpact.mdx",1.0,1.0,0.00999999977648,100.0,
287,"Fire Precast Hand","Spells\Fire_Precast_Hand.mdx",0.0,1.0,0.00999999977648,100.0,
288,"Fire Cast Hand","Spells\Fire_Cast_Hand.mdx",0.0,1.0,0.00999999977648,100.0,
289,"Harm Undead Aura Base","Spells\HarmUndeadAura_Base.mdx",1.0,1.0,0.00999999977648,100.0,
290,"Maul Cast Base","Spells\MaulCasterBase.mdx",1.0,1.0,0.00999999977648,100.0,
291,"Nature Precast Chest","Spells\Nature_Precast_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
292,"Flamestrike Area","Spells\Flamestrike_Area.mdx",1.0,1.0,0.00999999977648,100.0,
293,"Lightning Cast Hand","Spells\Lightning_Cast_Hand.mdx",0.0,1.0,0.00999999977648,100.0,
294,"HolySmite Low Chest","Spells\HolySmite_Low_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
296,"LightningShield State Base","Spells\LightningShield_State_Base.mdx",0.0,1.0,0.00999999977648,100.0,
297,"Immolate State Base","Spells\Immolate_State_Base.mdx",1.0,1.0,0.00999999977648,10.0,
298,"Life Tap State Chest","Spells\Lifetap_State_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
299,"Smash Impact Chest","Spells\Smash_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
300,"ShadowWordDominate Chest","Spells\ShadowWordDominate_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
301,"ShadowWordSilence Breath","Spells\ShadowWordSilence_Breath.mdx",1.0,1.0,0.00999999977648,100.0,
303,"Anti-Magic PreCast Hand","Spells\AntiMagic_PreCast_Hand.mdx",1.0,1.0,0.00999999977648,100.0,
304,"Anti-Magic State Base","Spells\AntiMagic_State_Base.mdx",1.0,1.0,0.00999999977648,100.0,
305,"ShadowWordPain Chest","Spells\ShadowWordPain_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
306,"Magic Unlock","Spells\MagicUnlock.mdx",1.0,1.0,0.00999999977648,100.0,
307,"Dark Ritual PreCast Base","Spells\DarkRitual_PreCast_Base.mdx",1.0,1.0,0.00999999977648,100.0,
308,"ShadowWordFumble Head","Spells\ShadowWordFumble_Head.mdx",1.0,1.0,0.00999999977648,100.0,
309,"Detect Invisibility Impact Base","Spells\DetectInvis_Impact_Base.mdx",1.0,1.0,0.00999999977648,100.0,
310,"Detect Invisibility Impact Head","Spells\DetectInvis_Impact_Head.mdx",1.0,1.0,0.00999999977648,100.0,
311,"CurseofWeakness Head","Spells\CurseofWeakness_Head.mdx",1.0,1.0,0.00999999977648,100.0,
312,"CurseofFrailty Head","Spells\CurseofFrailty_Head.mdx",1.0,1.0,0.00999999977648,100.0,
313,"RemoveCurse Base","Spells\RemoveCurse_Base.mdx",1.0,1.0,0.00999999977648,100.0,
314,"NullifyDisease Base","Spells\NullifyDisease_Base.mdx",1.0,1.0,0.00999999977648,100.0,
315,"NullifyPoison Base","Spells\NullifyPoison_Base.mdx",1.0,1.0,0.00999999977648,100.0,
320,"RighteousFury Chest","Spells\RighteousFury_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
321,"MoltenBlast Impact Chest","Spells\MoltenBlast_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
322,"Arcane Barrage Missile","spells\mage_arcanebarrage_missile.mdx",1.0,1.0,0.00999999977648,100.0,
323,"Swipe Impact","Spells\SwipeImpact.mdx",1.0,1.0,0.00999999977648,100.0,
325,"Faerie Fire Head State","Spells\FaerieFire.mdx",1.0,1.0,0.00999999977648,100.0,
326,"HolyProtection Chest","Spells\HolyProtection_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
328,"LightningStorm Cloud State","Spells\LightningStorm_Cloud_State.mdx",1.0,1.0,0.00999999977648,100.0,
330,"Shock Missile","Spells\Shock_Missile.mdx",1.0,1.0,0.00999999977648,100.0,
331,"Shock Impact Chest","Spells\Shock_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
332,"Chainlightning Impact Chest","Spells\ChainLightning_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
333,"PrayerofHealing Chest","Spells\PrayerofHealing_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
334,"Spirit Armor Impact Head","Spells\SpiritArmor_Impact_Head.mdx",0.0,1.0,0.00999999977648,100.0,
335,"Anti-Holy Impact Base","Spells\AntiHoly_Impact_Base.mdx",1.0,1.0,0.00999999977648,100.0,
336,"RighteousnessAura Base","Spells\RighteousnessAura_Base.mdx",1.0,1.0,0.00999999977648,100.0,
337,"BeastRageCaster","Spells\BeastRageCaster.mdx",1.0,1.0,0.00999999977648,100.0,
339,"BeastRage State Head","Spells\BeastRageState.mdx",1.0,1.0,0.00999999977648,100.0,
340,"Basic Strike","Spells\BasicStrike.mdx",1.0,1.0,0.00999999977648,100.0,
341,"Thorns Base","Spells\Thorns_Base.mdx",1.0,1.0,0.00999999977648,100.0,
342,"Thorns Low Chest","Spells\Thorns_Low_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
343,"Taunt Cast Base","Spells\Taunt_Cast.mdx",1.0,1.0,0.00999999977648,100.0,
345,"ChallengingShout Cast Base","Spells\ChallengingShout_Cast_Base.mdx",1.0,1.0,0.00999999977648,100.0,
346,"InnerFire Base","Spells\InnerFire_Base.mdx",1.0,1.0,0.00999999977648,100.0,
347,"Learn Impact Base","Spells\Learn_Impact_Base.mdx",1.0,1.0,0.00999999977648,100.0,
348,"Mark of the Beast Impact Head","Spells\MarkofBeast_Impact_Head.mdx",1.0,1.0,0.00999999977648,100.0,
349,"ThunderClap Cast Base","Spells\ThunderClap_Cast_Base.mdx",0.0,1.0,0.00999999977648,100.0,
350,"Purge Impact Chest","Spells\Purge_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
351,"Unyielding Will Impact Chest","Spells\Unyielding_Will_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
354,"Undying Strength Impact Chest","Spells\Undying_Strength_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
355,"Cyclone State","Spells\Cyclone_State.mdx",1.0,1.0,0.00999999977648,100.0,
356,"Slowing Strike Cast Hand","Spells\SlowingStrike_Cast_Hand.mdx",0.0,1.0,0.00999999977648,100.0,
357,"Slowing Strike Impact Chest","Spells\SlowingStrike_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
358,"Slowing Strike Impact Base","Spells\SlowingStrike_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
360,"Astral Recall Impact Base","Spells\Astral_Recall_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
361,"Whirlwind Base","Spells\Whirlwind_State_Base.mdx",0.0,1.0,0.00999999977648,100.0,
362,"Arrow Fire","Item\ObjectComponents\Ammo\ArrowFireFlight_01.mdx",0.0,1.0,0.00999999977648,100.0,
363,"Arrow Ice","Item\ObjectComponents\Ammo\ArrowIceFlight_01.mdx",0.0,1.0,0.00999999977648,100.0,
365,"Fireball Missile Low","Spells\Fireball_Missile_Low.mdx",1.0,1.0,0.00999999977648,100.0,
367,"Invisibility Impact Chest","Spells\Invisibility_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
368,"Recklessness Impact Chest","Spells\Recklessness_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
370,"CounterSpell Impact Chest","Spells\CounterSpell_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
371,"ShadowProtection Chest","Spells\ShadowProtection_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
372,"ProtectionFromNature Chest","Spells\ProtectionFromNature_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
373,"ProtectionFromFire Chest","Spells\ProtectionFromFire_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
374,"ResistFrost Chest","Spells\ResistFrost_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
375,"BattleShout Cast Base","Spells\BattleShout_Cast_Base.mdx",0.0,1.0,0.00999999977648,100.0,
376,"IntimidatingShout Cast Base","Spells\IntimidatingShout_Cast_Base.mdx",0.0,1.0,0.00999999977648,100.0,
377,"DemoralizingShout Cast Base","Spells\DemoralizingShout_Cast_Base.mdx",0.0,1.0,0.00999999977648,100.0,
378,"Strike Cast Base","Spells\Strike_Cast_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
379,"FinishingBlow Impact Chest","Spells\Feint_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
380,"SinisterStrike Base Cast","Spells\SinisterStrike_Base_Cast.mdx",0.0,1.0,0.00999999977648,100.0,
381,"Kick Impact Chest","Spells\Kick_Chest_Impact.mdx",1.0,1.0,0.00999999977648,100.0,
389,"Vanish Cast Base","spells\vanish_cast_base.mdx",0.0,1.0,0.00999999977648,100.0,
392,"Magic Cast Hand","Spells\Magic_Cast_Hand.mdx",1.0,1.0,0.00999999977648,100.0,
393,"Item - Bread","Spells\Item_Bread.mdx",0.0,1.0,0.00999999977648,100.0,
394,"BackStab Impact Chest","spells\backstab_impact_chest.mdx",1.0,1.0,0.00999999977648,100.0,
396,"BackStab Cast Base","Spells\BackStab_Cast_Base.mdx",1.0,1.0,0.00999999977648,100.0,
397,"Gouge Precast State Hand","Spells\Gouge_Precast_State_Hand.mdx",0.0,1.0,0.00999999977648,100.0,
398,"Blizzard Impact Base","Spells\Blizzard_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
399,"Arcane Missile","Spells\Arcane_Missile.mdx",0.0,1.0,0.00999999977648,100.0,
401,"Arcane Impact Chest","Spells\Magic_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
402,"Sap Impact Head","Spells\Sap_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
403,"Sap Cast Base","Spells\Sap_Cast_Base.mdx",1.0,1.0,0.00999999977648,100.0,
404,"Cheap Shot Impact","Spells\CheapShot_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
405,"Arcane Missile Lvl 1 - 1.00","Spells\Arcane_Missile_Lvl1.mdx",0.0,1.0,0.00999999977648,100.0,
406,"Arcane Missile Lvl 2","Spells\Arcane_Missile_Lvl2.mdx",0.0,1.0,0.00999999977648,100.0,
407,"Arcane Missile Lvl 3","Spells\Arcane_Missile_Lvl3.mdx",0.0,1.0,0.00999999977648,100.0,
408,"Arcane Missile Lvl 4","Spells\Arcane_Missile_Lvl4.mdx",0.0,1.0,0.00999999977648,100.0,
409,"Polymorph Impact Base","Spells\Polymorph_Impact_Base.mdx",0.0,1.0,0.00999999977648,5.0,
410,"HolyLight Impact Head","Spells\HolyLight_Impact_Head.mdx",0.0,1.0,0.00999999977648,100.0,
411,"Totem Cleansing SpellObject","Spells\TotemB_SpellObject.mdx",0.0,1.0,0.00999999977648,100.0,
412,"HolyWord Fortitude Impact Base","Spells\HolyWord_Fortitude_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
413,"ShadowWordBefuddle Head","Spells\ShadowWordBefuddle_Head.mdx",0.0,1.0,0.00999999977648,100.0,
414,"Renew Base","Spells\Renew_Base.mdx",0.0,1.0,0.00999999977648,100.0,
415,"Renew Chest","Spells\Renew_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
416,"Fan of Knives Impact","spells\fanofknives_impact.mdx",1.0,1.0,0.00999999977648,100.0,
417,"Item - Tankard","Spells\TankardA_SpellObject.mdx",0.0,1.0,0.00999999977648,100.0,
420,"Flamestrike Impact Base","Spells\Flamestrike_Impact_Base.mdx",1.0,1.0,0.00999999977648,100.0,
421,"Ice Cast Low Hand","Spells\Ice_Precast_Low_Hand.mdx",1.0,1.0,0.00999999977648,100.0,
422,"MageArmor Impact Head","Spells\MageArmor_Impact_Head.mdx",0.0,1.0,0.00999999977648,100.0,
423,"Lesser Heal Impact Base","Spells\LesserHeal_Base.mdx",0.0,1.0,0.00999999977648,100.0,
424,"FireShieldFinal Impact Head","Spells\FireShieldFinal_Impact_Head.mdx",0.0,1.0,0.00999999977648,100.0,
425,"Ward: Fire Impact Chest","Spells\FireWard_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
426,"Ward: Frost Impact Chest","Spells\FrostWard_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
427,"Seal Of Might Impact Base","Spells\SealOfMight_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
428,"Seal Of Wrath Impact Base","Spells\SealOfWrath_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
429,"Seal Of Fury Impact Base","Spells\SealOfFury_Impact_Base.mdx",1.0,1.0,0.00999999977648,100.0,
430,"Seal Of Salvation Impact Base","Spells\SealOfSalvation_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
431,"Seal Of Wisdom Impact Base","Spells\SealOfWisdom_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
432,"Seal Of Protection Impact Base","Spells\SealOfProtection_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
433,"MoltenBlast Missile Lvl2","Spells\MoltenBlast_Missile_Lvl2.mdx",0.0,1.0,0.00999999977648,100.0,
434,"MoltenBlast Missile lvl3","Spells\MoltenBlast_Missile_Lvl3.mdx",0.0,1.0,0.00999999977648,100.0,
435,"Healing Aura Base","Spells\HealingAura_Base.mdx",1.0,1.0,0.00999999977648,100.0,
436,"Mind Rot Head Impact","Spells\MindRot_Head.mdx",0.0,1.0,0.00999999977648,100.0,
437,"FarSight Impact Base","Spells\FarSight_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
438,"Purify Base","Spells\Purify_Base.mdx",0.0,1.0,0.00999999977648,100.0,
439,"Turn Undead Cast","Spells\TurnUndead_Impact.mdx",0.0,1.0,0.00999999977648,100.0,
440,"Flare Cast Base","Spells\Flare_Cast_Base.mdx",0.0,1.0,0.00999999977648,100.0,
441,"Resistance Aura Base","Spells\ResistanceAura_Base.mdx",1.0,1.0,0.00999999977648,100.0,
442,"Fist Of Justice Cast","Spells\FistOfJustice_Cast_Base.mdx",0.0,1.0,0.00999999977648,100.0,
444,"Fist of justice Impact chest","Spells\FistOfJustice_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
445,"Exorcism Impact Chest","Spells\Exorcism_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
446,"Purge New Impact Chest","Spells\Purge_New_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
447,"Holy Ward Impact","Spells\HolyWard_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
448,"Rain Of Fire Impact Base","Spells\RainOfFire_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
449,"Fire Resistance Impact Base","Spells\FireResistance_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
450,"Nature Resistance Impact Base","Spells\NatureResistance_Impact_Base.mdx",1.0,1.0,0.00999999977648,100.0,
451,"ArcaneSpirit Impact Base","Spells\ArcaneSpirit_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
452,"Fear Impact Head","Spells\Fear_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
453,"Fear State","Spells\Fear_State_Head.mdx",0.0,1.0,0.00999999977648,100.0,
454,"Cleanse Base","Spells\Clense_Base.mdx",0.0,1.0,0.00999999977648,100.0,
455,"BloodBoil_Impact_Chest","Spells\BloodBoil_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
456,"Curse Of Tongues Impact Chest","Spells\CurseOfTongues_Impact.mdx",0.0,1.0,0.00999999977648,100.0,
457,"Curse Of Tongues State Chest","Spells\CurseOfTongues_State_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
458,"Cleave Impact Chest","Spells\Cleave_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
459,"Ward: Shadow Impact Chest","Spells\ShadowWard_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
460,"Shield Wall Impact Base","Spells\ShieldWall_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
461,"SpellBreak Cast Base","Spells\SpellBreak_Cast_Base.mdx",0.0,1.0,0.00999999977648,100.0,
462,"Cripple State Base","Spells\Cripple_State_Base.mdx",1.0,1.0,0.00999999977648,100.0,
463,"Balance Of Nature Impact Base","Spells\BalanceOfNature_Impact_Base.mdx",1.0,1.0,0.00999999977648,100.0,
464,"Demon Breath Impact Head","Spells\DemonBreath_Impact_Head.mdx",0.0,1.0,0.00999999977648,100.0,
465,"Fireworks Red Dots","Spells\Fireworks_Red_01.mdx",0.0,1.0,0.00999999977648,100.0,
466,"Pathfind Cast Head","Spells\Pathfind_Cast_Head.mdx",1.0,1.0,0.00999999977648,100.0,
467,"ManaInfuse Base","Spells\ManaInfuse_Base.mdx",0.0,1.0,0.00999999977648,100.0,
468,"Waterbreathing Impact Base","Spells\Waterbreathing_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
469,"BeastSoothe State Head","Spells\BeastSoothe_State_Head.mdx",0.0,1.0,0.00999999977648,100.0,
470,"Pestilence Impact Chest","Spells\Pestilence_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
474,"Cripple Impact Base","Spells\Cripple_Impact_Base.mdx",1.0,1.0,0.00999999977648,100.0,
475,"MarkofWild Impact Head","Spells\MarkofWild_Impact_Head.mdx",1.0,1.0,0.00999999977648,100.0,
476,"BurningSpirit Impact Head","Spells\BurningSpirit_Impact_Head.mdx",0.0,1.0,0.00999999977648,100.0,
477,"Spell Object : Smithing Hammer","Spells\SpellObject_SmithingHammer.mdx",0.0,1.0,0.00999999977648,100.0,
478,"Disarm Impact Chest","Spells\Disarm_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
479,"Sunder Impact Chest","Spells\Sunder_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
480,"SavageBlow Impact Chest","Spells\SavageBlow_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
481,"DecisiveStrike Impact Chest","Spells\DecisiveStrike_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
482,"Beast Call Impact Head","Spells\BeastCall_Impact_Head.mdx",0.0,1.0,0.00999999977648,100.0,
502,"FireBlast Impact Chest","Spells\FireBlast_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
503,"Fireball Missile High","Spells\Fireball_Missile_High.mdx",0.0,1.0,0.00999999977648,100.0,
522,"Maim Impact Chest","Spells\Maim_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
523,"Shot: Fire Missile","Spells\FireShot_Missile.mdx",0.0,1.0,0.00999999977648,100.0,
524,"Shot: Frost Missile","Spells\FrostShot_Missile.mdx",0.0,1.0,0.00999999977648,100.0,
525,"Shot: Blinding Missile","Spells\BlindingShot_Missile.mdx",0.0,1.0,0.00999999977648,100.0,
526,"Blinding Shot Impact Chest","Spells\BlindingShot_Impact.mdx",0.0,1.0,0.00999999977648,100.0,
527,"Multi Shot Impact Chest","Spells\MultiShot_Impact.mdx",0.0,1.0,0.00999999977648,100.0,
528,"Shot: Multi Missile","Spells\MultiShot_Missile.mdx",0.0,1.0,0.00999999977648,100.0,
529,"Maul Cast Bears","Spells\Maul.mdx",1.0,1.0,0.00999999977648,100.0,
532,"Combat Blood Spurt Front Small Black","Particles\BloodSpurts\BloodSpurtBlack.mdx",1.0,1.0,0.00999999977648,100.0,
533,"Combat Blood Spurt Front Large Black","Particles\BloodSpurts\BloodSpurtBlackLarge.mdx",1.0,1.0,0.00999999977648,100.0,
534,"Combat Blood Spurt Back Small Red","Particles\BloodSpurts\BloodSpurt.mdx",1.0,1.0,0.00999999977648,100.0,
535,"Combat Blood Spurt Back Small Green","Particles\BloodSpurts\BloodSpurtGreen.mdx",1.0,1.0,0.00999999977648,100.0,
536,"Combat Blood Spurt Back Small Black","Particles\BloodSpurts\BloodSpurtBlack.mdx",1.0,1.0,0.00999999977648,100.0,
537,"Combat Blood Spurt Back Large Green","Particles\BloodSpurts\BloodSpurtGreenLarge.mdx",1.0,1.0,0.00999999977648,100.0,
538,"Combat Blood Spurt Back Large Black","Particles\BloodSpurts\BloodSpurtBlackLarge.mdx",1.0,1.0,0.00999999977648,100.0,
539,"Curse of Mannoroth Impact Head","Spells\CurseofMannoroth_Head.mdx",1.0,1.0,0.00999999977648,100.0,
540,"ShadowStrike Impact Chest","Spells\ShadowStrike_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
542,"Sap State Head","Spells\Sap_State_Head.mdx",1.0,1.0,0.00999999977648,100.0,
543,"Demoralizing Shout Impact Head","Spells\DemoralizingShout_Impact_Head.mdx",0.0,1.0,0.00999999977648,100.0,
544,"Intimidating Shout Impact Head","Spells\IntimidatingShout_Impact_Head.mdx",0.0,1.0,0.00999999977648,100.0,
545,"Ribbon Trail","Spells\RibbonTrail.mdx",0.0,1.0,0.00999999977648,100.0,
546,"Sprint Cast Base","Spells\Sprint_Cast_Base.mdx",0.0,1.0,0.00999999977648,100.0,
547,"Inner Rage Impact Chest","Spells\InnerRage_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
548,"Shadow ImpactDD Med Chest","Spells\Shadow_ImpactDD_Med_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
565,"Druid Morph Impact","Spells\DruidMorph_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
585,"Nightmare Impact Base","Spells\Nightmare_Impact_Base.mdx",1.0,1.0,0.00999999977648,100.0,
586,"Summon Water Elemental Impact","Spells\WaterElemental_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
587,"MoltenBlast Missile lvl1","Spells\MoltenBlast_Missile.mdx",1.0,1.0,0.00999999977648,100.0,
588,"Fire Blast Impact Chest","Spells\Fire_ImpactDD_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
589,"Eviscerate Impact Chest","Spells\Eviscerate_Impact_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
590,"Eviscerate Cast Hands","Spells\Eviscerate_Cast_Hands.mdx",1.0,1.0,0.00999999977648,100.0,
591,"Distract Impact Chest","Spells\Distract_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
592,"Kidney Shot Cast Base","Spells\KidneyShot_Base_Cast.mdx",0.0,1.0,0.00999999977648,100.0,
593,"Retribution Aura Red Base","Spells\RetributionAuraRed_Base.mdx",0.0,1.0,0.00999999977648,100.0,
594,"Net State","Spells\Net_State.mdx",0.0,1.0,0.00999999977648,100.0,
595,"Web State","Spells\Web_State.mdx",0.0,1.0,0.00999999977648,100.0,
596,"Seal of Sacrifice Impact Base","Spells\SealOfSacrifice_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
614,"FlamestrikeSmall Impact Base","Spells\FlamestrikeSmall_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
615,"Ice Armor Low Head","Spells\IceArmor_Low_Head.mdx",0.0,1.0,0.00999999977648,100.0,
616,"FrostArmorEffect Impact Chest","Spells\FrostArmorEffect_Impact_Chest.mdx",0.0,1.0,0.00999999977648,100.0,
617,"Divine Bubble Impact Base","Spells\DivineBubble_Low_Base.mdx",0.0,1.0,0.00999999977648,100.0,
618,"Missile: Web","Spells\Web_Missile.mdx",0.0,1.0,0.00999999977648,100.0,
619,"Bind Impact Base","Spells\Bind_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
620,"Poison ImpactDot Med Base","Spells\Poison_ImpactDot_Med_Base.mdx",1.0,1.0,0.00999999977648,100.0,
621,"Bloody Explosion Green Impact","Spells\BloodyExplosionGreen.mdx",0.0,1.0,0.00999999977648,100.0,
622,"Spell Object: Wrench","Spells\SpellObject_Wrench.mdx",0.0,1.0,0.00999999977648,100.0,
623,"Shadow Precast Uber Hand","Spells\Shadow_Precast_Uber_Hand.mdx",1.0,1.0,0.00999999977648,100.0,
624,"Shadow ImpactDD High Chest","Spells\Shadow_ImpactDD_High_Chest.mdx",1.0,1.0,0.00999999977648,100.0,
