long,str,long,bool,
13,"Kathra",3,1,
14,"Jann",3,1,
15,"Maybel",3,1,
16,"Brushah",3,1,
17,"Moira",3,1,
18,"Kate",3,1,
19,"Kasha",3,1,
20,"Olga",3,1,
21,"Helga",3,1,
22,"Gertrune",3,1,
23,"Gudrune",3,1,
24,"Frigga",3,1,
25,"Angerboda",3,1,
26,"Einherjar",3,1,
27,"Freya",3,1,
28,"Leia",3,1,
29,"Padme",3,1,
1026,"Aibhlin",3,1,
1027,"Aideen",3,1,
1028,"Aigneis",3,1,
1029,"Ailbhe",3,1,
1030,"Ailis",3,1,
1031,"Aimil",3,1,
1032,"Aine",3,1,
1033,"Airleas",3,1,
1034,"Aislinn",3,1,
1035,"Aoibheann",3,1,
1036,"Aoife",3,1,
1037,"Aselman",3,1,
1038,"Barabell",3,1,
1039,"Bebhinn",3,1,
1040,"Beitris",3,1,
1041,"Bevin",3,1,
1042,"Brenna",3,1,
1043,"Bridie",3,1,
1044,"Bronagh",3,1,
1045,"Carling",3,1,
1046,"Casidhe",3,1,
1047,"Catriona",3,1,
1048,"Ciara",3,1,
1049,"Cliodhna",3,1,
1050,"Danann",3,1,
1051,"Doireann",3,1,
1052,"Doreen",3,1,
1053,"Eanna",3,1,
1054,"Eithne",3,1,
1055,"Erlina",3,1,
1056,"Fidelma",3,1,
1057,"Franna",3,1,
1058,"Ghleanna",3,1,
1059,"Glennis",3,1,
1060,"Glynis",3,1,
1061,"Ita",3,1,
1062,"Keely",3,1,
1063,"Leitis",3,1,
1064,"Lesley",3,1,
1065,"Maeve",3,1,
1066,"Mairi",3,1,
1067,"Morag",3,1,
1068,"Muirinn",3,1,
1069,"Niamh",3,1,
1070,"Nuala",3,1,
1071,"Nuallan",3,1,
1072,"Onora",3,1,
1073,"Orla",3,1,
1074,"Peigi",3,1,
1075,"Rathnait",3,1,
1076,"Ros",3,1,
1077,"Saibh",3,1,
1078,"Saoirse",3,1,
1079,"Seana",3,1,
1080,"Sheila",3,1,
1081,"Siofra",3,1,
1082,"Siusan",3,1,
1083,"Sive",3,1,
1084,"Sorcha",3,1,
1085,"Treasa",3,1,
3042,"Aeona",3,1,
3043,"Aeowyn",3,1,
3044,"Aggi",3,1,
3045,"Alna",3,1,
3046,"Amelle",3,1,
3047,"Appela",3,1,
3048,"Bassba",3,1,
3049,"Beppi",3,1,
3050,"Bhoona",3,1,
3051,"Blaise",3,1,
3052,"Brianne",3,1,
3053,"Bufu",3,1,
3054,"Caide",3,1,
3055,"Caska",3,1,
3056,"Chaim",3,1,
3057,"Chari",3,1,
3058,"Ciali",3,1,
3059,"Cici",3,1,
3060,"Dalew",3,1,
3061,"Daria",3,1,
3062,"Deb",3,1,
3063,"Donda",3,1,
3064,"Dru",3,1,
3065,"Durga",3,1,
3066,"Fawn",3,1,
3067,"Fern",3,1,
3068,"Fhanta",3,1,
3069,"Finne",3,1,
3070,"Fisna",3,1,
3071,"Frea",3,1,
3072,"Gam",3,1,
3073,"Genny",3,1,
3074,"Geritrude",3,1,
3075,"Ghanna",3,1,
3076,"Giga",3,1,
3077,"Goola",3,1,
3078,"Haige",3,1,
3079,"Hehm",3,1,
3080,"Helena",3,1,
3081,"Hester",3,1,
3082,"Hola",3,1,
3083,"Hoppe",3,1,
3084,"Ingrid",3,1,
3085,"Jaine",3,1,
3086,"Kathryn",3,1,
3087,"Kemmi",3,1,
3088,"Keshta",3,1,
3089,"Kess",3,1,
3090,"Khea",3,1,
3091,"Kika",3,1,
3092,"Leela",3,1,
3093,"Lonlon",3,1,
3094,"Maii",3,1,
3095,"Maybelle",3,1,
3096,"Mekena",3,1,
3097,"Mina",3,1,
3098,"Misty",3,1,
3099,"Nefh",3,1,
3100,"Olli",3,1,
3101,"Ooma",3,1,
3102,"Remmy",3,1,
3103,"Rena",3,1,
3104,"Riya",3,1,
3105,"Roe",3,1,
3106,"Ronara",3,1,
3107,"Sascha",3,1,
3108,"Seiry",3,1,
3109,"Sparkle",3,1,
3110,"Stephie",3,1,
3111,"Susarka",3,1,
3112,"Tamm",3,1,
3113,"Taraebi",3,1,
3114,"Tesla",3,1,
3115,"Tess",3,1,
3116,"Tetra",3,1,
3117,"Toffy",3,1,
3118,"Umi",3,1,
3119,"Vicki",3,1,
98,"KaelThas",4,0,
99,"DathRemar",4,0,
100,"Legolas",4,0,
101,"Elrond",4,0,
102,"Gilthanas",4,0,
103,"Porthios",4,0,
104,"Solastaran",4,0,
105,"Lorac",4,0,
106,"Gilthaniel",4,0,
107,"Arondas",4,0,
108,"Pathorias",4,0,
109,"Glorfindel",4,0,
110,"Aethoras",4,0,
111,"Gilgaden",4,0,
112,"Alfruend",4,0,
113,"Kurt",4,0,
114,"Galadrim",4,0,
115,"Celeborn",4,0,
116,"Soferedas",4,0,
117,"Andenar",4,0,
118,"Firebrand",4,0,
119,"Flameseeker",4,0,
120,"Gholbine",4,0,
121,"Hellbourne",4,0,
122,"Larodar",4,0,
123,"Malorne",4,0,
124,"Dagda",4,0,
125,"Darkweaver",4,0,
126,"Bandalar",4,0,
127,"Bloodwrath",4,0,
128,"Califax",4,0,
129,"Centrius",4,0,
130,"Anubris",4,0,
131,"Ashroot",4,0,
132,"Dazlith",4,0,
133,"Nandieb",4,0,
134,"Stormrage",4,0,
135,"Malfurion",4,0,
136,"Illidan",4,0,
137,"Terrorblade",4,0,
138,"Thornhand",4,0,
139,"Kardol",4,0,
140,"Treeguard",4,0,
141,"Dezarden",4,0,
142,"Stareye",4,0,
143,"Desdel",4,0,
144,"Staghelm",4,0,
145,"Ferun",4,0,
146,"Ravencrest",4,0,
147,"Oakshield",4,0,
148,"Marden",4,0,
149,"Oghma",4,0,
150,"Ragerunner",4,0,
151,"Wrathbringer",4,0,
152,"Shadowsong",4,0,
153,"Sindweller",4,0,
1447,"Alaric",4,0,
1448,"Alu-manor",4,0,
1449,"Andelarian",4,0,
1450,"Andonis",4,0,
1451,"Andreas",4,0,
1452,"Aren",4,0,
1453,"Bastian",4,0,
1454,"Berend",4,0,
1455,"Bohemil",4,0,
1456,"Bren",4,0,
1457,"Bynis",4,0,
1458,"Cailian",4,0,
1459,"Cassian",4,0,
1460,"Ciaran",4,0,
1461,"Darannar",4,0,
1462,"Dorian",4,0,
1463,"Ecthis",4,0,
1464,"Edanis",4,0,
1465,"Erimm",4,0,
1466,"Erroman",4,0,
1467,"Evan",4,0,
1468,"Fabian",4,0,
1469,"Falar",4,0,
1470,"Fanathor",4,0,
1471,"Fedor",4,0,
1472,"Felan-Anor",4,0,
1473,"Feoras",4,0,
1474,"Flavienn",4,0,
1475,"Flinn",4,0,
1476,"Galen",4,0,
1477,"Galkuris",4,0,
1478,"Galthis",4,0,
1479,"Halador",4,0,
1480,"Halcyon",4,0,
1481,"Imlys",4,0,
1482,"Imrahil",4,0,
1483,"Jalidor",4,0,
1484,"Jaspion",4,0,
1485,"Keltis",4,0,
1486,"Kuranor",4,0,
1487,"Lumiar",4,0,
1488,"Lumin",4,0,
1489,"Manarian",4,0,
1490,"Mavellian",4,0,
1491,"Melanir",4,0,
1492,"Myrlidd",4,0,
1493,"Nevian",4,0,
1494,"Noctris",4,0,
1495,"Odion",4,0,
1496,"Pashiran",4,0,
1497,"Pirugan",4,0,
1498,"Rishladir",4,0,
1499,"Sylvane",4,0,
1500,"Tular",4,0,
1501,"Ullric",4,0,
1502,"Voldis",4,0,
1503,"Wrann",4,0,
3120,"Baridan",4,0,
3121,"Baridiir",4,0,
3122,"Baridor",4,0,
3123,"Barielor",4,0,
3124,"Bariian",4,0,
3125,"Bariirn",4,0,
3126,"Bariran",4,0,
3127,"Barirus",4,0,
3128,"Barisam",4,0,
3129,"Bariyeth",4,0,
3130,"Ceredan",4,0,
3131,"Cerediir",4,0,
3132,"Ceredor",4,0,
3133,"Cereelor",4,0,
3134,"Cereian",4,0,
3135,"Cereirn",4,0,
3136,"Cereran",4,0,
3137,"Cererus",4,0,
3138,"Ceresam",4,0,
3139,"Cereyeth",4,0,
3140,"Daldan",4,0,
3141,"Daldiir",4,0,
3142,"Daldor",4,0,
3143,"Dalelor",4,0,
3144,"Dalian",4,0,
3145,"Dalirn",4,0,
3146,"Dalran",4,0,
3147,"Dalrus",4,0,
3148,"Dalsam",4,0,
3149,"Dalyeth",4,0,
3150,"Denadan",4,0,
3151,"Denadiir",4,0,
3152,"Denador",4,0,
3153,"Denaelor",4,0,
3154,"Denaian",4,0,
3155,"Denairn",4,0,
3156,"Denaran",4,0,
3157,"Denarus",4,0,
3158,"Denasam",4,0,
3159,"Denayeth",4,0,
3160,"Mythdan",4,0,
3161,"Mythdiir",4,0,
3162,"Mythdor",4,0,
3163,"Mythelor",4,0,
3164,"Mythian",4,0,
3165,"Mythirn",4,0,
3166,"Mythran",4,0,
3167,"Mythrus",4,0,
3168,"Mythsam",4,0,
3169,"Mythyeth",4,0,
3170,"Nardan",4,0,
3171,"Nardiir",4,0,
3172,"Nardor",4,0,
3173,"Narelor",4,0,
3174,"Narian",4,0,
3175,"Narirn",4,0,
3176,"Narran",4,0,
3177,"Narrus",4,0,
3178,"Narsam",4,0,
3179,"Naryeth",4,0,
3180,"Sardan",4,0,
3181,"Sardiir",4,0,
3182,"Sardor",4,0,
3183,"Sarelor",4,0,
3184,"Sarian",4,0,
3185,"Sarirn",4,0,
3186,"Sarran",4,0,
3187,"Sarrus",4,0,
3188,"Sarsam",4,0,
3189,"Saryeth",4,0,
3190,"Taladan",4,0,
3191,"Taladiir",4,0,
3192,"Talador",4,0,
3193,"Talaelor",4,0,
3194,"Talaian",4,0,
3195,"Talairn",4,0,
3196,"Talaran",4,0,
3197,"Talarus",4,0,
3198,"Talasam",4,0,
3199,"Talayeth",4,0,
3200,"Thundan",4,0,
3201,"Thundiir",4,0,
3202,"Thundor",4,0,
3203,"Thunelor",4,0,
3204,"Thunian",4,0,
3205,"Thunirn",4,0,
3206,"Thunran",4,0,
3207,"Thunrus",4,0,
3208,"Thunsam",4,0,
3209,"Thunyeth",4,0,
3210,"Vaedan",4,0,
3211,"Vaediir",4,0,
3212,"Vaedor",4,0,
3213,"Vaeelor",4,0,
3214,"Vaeian",4,0,
3215,"Vaeirn",4,0,
3216,"Vaeran",4,0,
3217,"Vaerus",4,0,
3218,"Vaesam",4,0,
3219,"Vaeyeth",4,0,
50,"Sylvanas",4,1,
51,"Vereesa",4,1,
52,"Alleria",4,1,
53,"Somand",4,1,
54,"Anthis",4,1,
55,"Nara",4,1,
56,"Cyndia",4,1,
57,"Amora",4,1,
58,"Keldindra",4,1,
59,"Sarassar",4,1,
60,"Velathis",4,1,
61,"Lauranthalassa",4,1,
62,"Laurana",4,1,
63,"Galadriel",4,1,
64,"Andariel",4,1,
65,"Laranassa",4,1,
66,"Clarindrela",4,1,
67,"Tarindrella",4,1,
68,"Theredris",4,1,
69,"Azshara",4,1,
70,"Aszune",4,1,
71,"Chillwind",4,1,
72,"Anara",4,1,
73,"Feathermoon",4,1,
74,"Shandris",4,1,
75,"Moonfang",4,1,
76,"Delas",4,1,
77,"Moonray",4,1,
78,"Felore",4,1,
79,"Moonsinger",4,1,
80,"Mora",4,1,
81,"Nightshade",4,1,
82,"Adora",4,1,
83,"Nuada",4,1,
84,"Saberfang",4,1,
85,"Theta",4,1,
86,"Snowscar",4,1,
87,"Tygra",4,1,
88,"Stardragon",4,1,
89,"Kera",4,1,
90,"Starsong",4,1,
91,"Kathris",4,1,
92,"Whisperwind",4,1,
93,"Mave",4,1,
94,"Whisperwind",4,1,
95,"Tyrande",4,1,
96,"Whitemane",4,1,
97,"Mira",4,1,
1387,"Adelle",4,1,
1388,"Adila",4,1,
1389,"Adonia",4,1,
1390,"Ailin",4,1,
1391,"Alissandre",4,1,
1392,"Amaluria",4,1,
1393,"Amynta",4,1,
1394,"Annalore",4,1,
1395,"Aria",4,1,
1396,"Arlana",4,1,
1397,"Aurora",4,1,
1398,"Ava",4,1,
1399,"Belinna",4,1,
1400,"Brinna",4,1,
1401,"Carina",4,1,
1402,"Catalin",4,1,
1403,"Celeste",4,1,
1404,"Celeyna",4,1,
1405,"Chantal",4,1,
1406,"Cybelle",4,1,
1407,"Dahlia",4,1,
1408,"Dara",4,1,
1409,"Deana",4,1,
1410,"Deiene",4,1,
1411,"Dinah",4,1,
1412,"Edelinn",4,1,
1413,"Eilise",4,1,
1414,"Eily",4,1,
1415,"Elessaria",4,1,
1416,"Eliaine",4,1,
1417,"Elyse",4,1,
1418,"Erlina",4,1,
1419,"Erramun",4,1,
1420,"Esther",4,1,
1421,"Fala",4,1,
1422,"Feorin",4,1,
1423,"Finola",4,1,
1424,"Florianne",4,1,
1425,"Floris",4,1,
1426,"Ivy",4,1,
1427,"Janna",4,1,
1428,"Jasmine",4,1,
1429,"Kayla",4,1,
1430,"Laurel",4,1,
1431,"Leta",4,1,
1432,"Lillianore",4,1,
1433,"Lirria",4,1,
1434,"Luciellen",4,1,
1435,"Melody",4,1,
1436,"Nycteris",4,1,
1437,"Opal",4,1,
1438,"Phoebe",4,1,
1439,"Rae",4,1,
1440,"Rochelle",4,1,
1441,"Rosamond",4,1,
1442,"Rowena",4,1,
1443,"Selwynn",4,1,
1444,"Sylennia",4,1,
1445,"Tamar",4,1,
1446,"Vesta",4,1,
3220,"Ailea",4,1,
3221,"Alaana",4,1,
3222,"Alabrook",4,1,
3223,"Alaida",4,1,
3224,"Alalais",4,1,
3225,"Alareith",4,1,
3226,"Alaria",4,1,
3227,"Alasia",4,1,
3228,"Alayia",4,1,
3229,"Alayssa",4,1,
3230,"Aquana",4,1,
3231,"Aquda",4,1,
3232,"Aquina",4,1,
3233,"Aqulais",4,1,
3234,"Aqulea",4,1,
3235,"Aquria",4,1,
3236,"Aqusia",4,1,
3237,"Aquyia",4,1,
3238,"Aquyssa",4,1,
3239,"Caylana",4,1,
3240,"Caylbrooke",4,1,
3241,"Caylda",4,1,
3242,"Cayllais",4,1,
3243,"Cayllea",4,1,
3244,"Caylreith",4,1,
3245,"Caylria",4,1,
3246,"Elyana",4,1,
3247,"Elybrook",4,1,
3248,"Elyda",4,1,
3249,"Elylea",4,1,
3250,"Elyreith",4,1,
3251,"Elyria",4,1,
3252,"Elyyia",4,1,
3253,"Kynana",4,1,
3254,"Kynbrooke",4,1,
3255,"Kynda",4,1,
3256,"Kynlais",4,1,
3257,"Kynlea",4,1,
3258,"Kynreith",4,1,
3259,"Kynria",4,1,
3260,"Kynsia",4,1,
3261,"Kynyia",4,1,
3262,"Kynyssa",4,1,
3263,"Laana",4,1,
3264,"Lada",4,1,
3265,"Lalais",4,1,
3266,"Lalea",4,1,
3267,"Lareith",4,1,
3268,"Laria",4,1,
3269,"Layia",4,1,
3270,"Layssa",4,1,
3271,"Lyina",4,1,
3272,"Marasia",4,1,
3273,"Mavrada",4,1,
3274,"Mavraena",4,1,
3275,"Mavralais",4,1,
3276,"Mavralea",4,1,
3277,"Mavrareith",4,1,
3278,"Mavraria",4,1,
3279,"Mavrayia",4,1,
3280,"Mayssa",4,1,
3281,"Saebrooke",4,1,
3282,"Saelana",4,1,
3283,"Saelbrooke",4,1,
3284,"Saelda",4,1,
3285,"Saeliia",4,1,
3286,"Saellea",4,1,
3287,"Saelrythe",4,1,
3288,"Saelsia",4,1,
3289,"Saelyia",4,1,
3290,"Saelyssa",4,1,
3291,"Shauana",4,1,
3292,"Shauda",4,1,
3293,"Shaulais",4,1,
3294,"Shaulea",4,1,
3295,"Shaureith",4,1,
3296,"Shauria",4,1,
3297,"Shausia",4,1,
3298,"Shauyia",4,1,
3299,"Shauyssa",4,1,
3300,"Syana",4,1,
3301,"Sybrook",4,1,
3302,"Syda",4,1,
3303,"Sylais",4,1,
3304,"Sylea",4,1,
3305,"Syreith",4,1,
3306,"Syria",4,1,
3307,"Sysia",4,1,
3308,"Syyia",4,1,
430,"Calis",5,0,
431,"ChoNammoth",5,0,
432,"Coldreaver",5,0,
433,"Corpsemonger",5,0,
434,"Defacarr",5,0,
435,"Din",5,0,
436,"Kalinaj",5,0,
437,"KelThuzad",5,0,
438,"Miasmus",5,0,
439,"Morbent",5,0,
440,"Nerzhul",5,0,
441,"Ordin",5,0,
442,"Putridius",5,0,
443,"Rage",5,0,
444,"Rak",5,0,
445,"Ras",5,0,
446,"Ras",5,0,
447,"Rotgut",5,0,
448,"Teron",5,0,
449,"Venim",5,0,
1906,"Abernethy",5,0,
1907,"Adannis",5,0,
1908,"Adolphus",5,0,
1909,"Alexander",5,0,
1910,"Alister",5,0,
1911,"Augustus",5,0,
1912,"Banning",5,0,
1913,"Barclay",5,0,
1914,"Barnabas",5,0,
1915,"Bartholomew",5,0,
1916,"Beachamp",5,0,
1917,"Bertram",5,0,
1918,"Bishop",5,0,
1919,"Brommius",5,0,
1920,"Burt",5,0,
1921,"Cailan",5,0,
1922,"Camdon",5,0,
1923,"Carlton",5,0,
1924,"Cavan",5,0,
1925,"Chandler",5,0,
1926,"Clifford",5,0,
1927,"Clifton",5,0,
1928,"Clive",5,0,
1929,"Cronan",5,0,
1930,"Declan",5,0,
1931,"Desmond",5,0,
1932,"Dominic",5,0,
1933,"Doyle",5,0,
1934,"Dunbar",5,0,
1935,"Eamnonn",5,0,
1936,"Emil",5,0,
1937,"Fergal",5,0,
1938,"Gabriel",5,0,
1939,"Galloch",5,0,
1940,"Geoffrey",5,0,
1941,"Giles",5,0,
1942,"Glendon",5,0,
1943,"Grigori",5,0,
1944,"Gustavus",5,0,
1945,"Horace",5,0,
1946,"Ikthius",5,0,
1947,"Jareth",5,0,
1948,"Julian",5,0,
1949,"Kendrick",5,0,
1950,"Lawler",5,0,
1951,"Leighton",5,0,
1952,"Logan",5,0,
1953,"Mannik",5,0,
1954,"Maurice",5,0,
1955,"Michael",5,0,
1956,"Milton",5,0,
1957,"Murdoch",5,0,
1958,"Nicholas",5,0,
1959,"Norman",5,0,
1960,"Raymond",5,0,
1961,"Roarke",5,0,
1962,"Travis",5,0,
1963,"Victor",5,0,
1964,"William",5,0,
1965,"Yurick",5,0,
3309,"Aaron",5,0,
3310,"Afton",5,0,
3311,"Agustin",5,0,
3312,"Aldrick",5,0,
3313,"Alfred",5,0,
3314,"Alphonse",5,0,
3315,"Alvaro",5,0,
3316,"Arthur",5,0,
3317,"Atticus",5,0,
3318,"Barnaby",5,0,
3319,"Barrett",5,0,
3320,"Benjamin",5,0,
3321,"Benson",5,0,
3322,"Bjorne",5,0,
3323,"Blake",5,0,
3324,"Bosley",5,0,
3325,"Brahm",5,0,
3326,"Branyt",5,0,
3327,"Broderick",5,0,
3328,"Byron",5,0,
3329,"Calvin",5,0,
3330,"Carmine",5,0,
3331,"Cecil",5,0,
3332,"Cedd",5,0,
3333,"Chase",5,0,
3334,"Chauncey",5,0,
3335,"Clarence",5,0,
3336,"Claude",5,0,
3337,"Cohen",5,0,
3338,"Courtland",5,0,
3339,"Crispian",5,0,
3340,"Damarcus",5,0,
3341,"Darby",5,0,
3342,"Deacon",5,0,
3343,"Dedrick",5,0,
3344,"Devonte",5,0,
3345,"Dimitri",5,0,
3346,"Dylan",5,0,
3347,"Edgar",5,0,
3348,"Edmund",5,0,
3349,"Elmer",5,0,
3350,"Emerson",5,0,
3351,"Ernest",5,0,
3352,"Eugene",5,0,
3353,"Ezra",5,0,
3354,"Finius",5,0,
3355,"Fischer",5,0,
3356,"Floyd",5,0,
3357,"Frederick",5,0,
3358,"Gareth",5,0,
3359,"Garrek",5,0,
3360,"Garrett",5,0,
3361,"Geoffry",5,0,
3362,"Gerald",5,0,
3363,"Gideon",5,0,
3364,"Gilley",5,0,
3365,"Gordon",5,0,
3366,"Grant",5,0,
3367,"Gulliver",5,0,
3368,"Gustav",5,0,
3369,"Guthrie",5,0,
3370,"Harlan",5,0,
3371,"Harvey",5,0,
3372,"Heath",5,0,
3373,"Hektor",5,0,
3374,"Hugh",5,0,
3375,"Humphrey",5,0,
3376,"Ignatius",5,0,
3377,"Jaques",5,0,
3378,"Jasper",5,0,
3379,"Kasier",5,0,
3380,"Kenneth",5,0,
3381,"Kiran",5,0,
3382,"Linus",5,0,
3383,"Lionel",5,0,
3384,"Magnus",5,0,
3385,"Malcolm",5,0,
3386,"Marcel",5,0,
3387,"Maximilian",5,0,
3388,"Montegomery",5,0,
3389,"Mordack",5,0,
3390,"Mosley",5,0,
3391,"Nehemiah",5,0,
3392,"Nicodemus",5,0,
3393,"Olliver",5,0,
3394,"Oswald",5,0,
3395,"Quincy",5,0,
3396,"Roger",5,0,
3397,"Samuel",5,0,
3398,"Schylar",5,0,
3399,"Shane",5,0,
3400,"Simon",5,0,
3401,"Sydney",5,0,
3402,"Tevish",5,0,
3403,"Tobias",5,0,
3404,"Warrick",5,0,
3405,"Wendell",5,0,
3406,"Willem",5,0,
408,"Janice",5,1,
409,"Morganna",5,1,
410,"Melanie",5,1,
411,"Janice",5,1,
412,"Gertrude",5,1,
413,"Scylla",5,1,
414,"Maleficent",5,1,
415,"Andora",5,1,
416,"Selevis",5,1,
417,"Alexandra",5,1,
418,"Katherine",5,1,
419,"Mary",5,1,
420,"Joan",5,1,
421,"Sersi",5,1,
422,"Valeria",5,1,
423,"Sanguinia",5,1,
424,"Serena",5,1,
425,"Kathris",5,1,
426,"Jada",5,1,
427,"Jamalah",5,1,
428,"Nord",5,1,
429,"Thalissia",5,1,
1846,"Adele",5,1,
1847,"Amaryllis",5,1,
1848,"Beverly",5,1,
1849,"Blaine",5,1,
1850,"Blair",5,1,
1851,"Caroline",5,1,
1852,"Cinder",5,1,
1853,"Claudette",5,1,
1854,"Clio",5,1,
1855,"Clovis",5,1,
1856,"Crystal",5,1,
1857,"Cynthia",5,1,
1858,"Dagny",5,1,
1859,"Darra",5,1,
1860,"Della",5,1,
1861,"Diane",5,1,
1862,"Dora",5,1,
1863,"Dorothea",5,1,
1864,"Elaine",5,1,
1865,"Erica",5,1,
1866,"Euphemia",5,1,
1867,"Evelyn",5,1,
1868,"Griselda",5,1,
1869,"Helga",5,1,
1870,"Hyacinthe",5,1,
1871,"Irene",5,1,
1872,"Jessica",5,1,
1873,"Judith",5,1,
1874,"Julia",5,1,
1875,"Kayley",5,1,
1876,"Leonora",5,1,
1877,"Lizzy",5,1,
1878,"Luciana",5,1,
1879,"Lucretia",5,1,
1880,"Mairin",5,1,
1881,"Martina",5,1,
1882,"Matilde",5,1,
1883,"Melisende",5,1,
1884,"Melva",5,1,
1885,"Miranda",5,1,
1886,"Moira",5,1,
1887,"Morven",5,1,
1888,"Narcissa",5,1,
1889,"Octavia",5,1,
1890,"Olivia",5,1,
1891,"Onora",5,1,
1892,"Paula",5,1,
1893,"Pauline",5,1,
1894,"Phyllis",5,1,
1895,"Rose",5,1,
1896,"Roswen",5,1,
1897,"Rowen",5,1,
1898,"Ruby",5,1,
1899,"Sabrina",5,1,
1900,"Stephanie",5,1,
1901,"Tully",5,1,
1902,"Valerie",5,1,
1903,"Veronica",5,1,
1904,"Vevila",5,1,
1905,"Victoria",5,1,
3407,"Abigail",5,1,
3408,"Adrian",5,1,
3409,"Agnes",5,1,
3410,"Aida",5,1,
3411,"Alicia",5,1,
3412,"Aneska",5,1,
3413,"Aracely",5,1,
3414,"Arlene",5,1,
3415,"Augustine",5,1,
3416,"Beatrice",5,1,
3417,"Bernadette",5,1,
3418,"Bethanie",5,1,
3419,"Bianca",5,1,
3420,"Brennah",5,1,
3421,"Brittney",5,1,
3422,"Cecila",5,1,
3423,"Celene",5,1,
3424,"Charlotte",5,1,
3425,"Citlalli",5,1,
3426,"Courtney",5,1,
3427,"Dalenna",5,1,
3428,"Dasia",5,1,
3429,"Dayanara",5,1,
3430,"Delilah",5,1,
3431,"Eiline",5,1,
3432,"Estefania",5,1,
3433,"Ethel",5,1,
3434,"Eugenia",5,1,
3435,"Francesca",5,1,
3436,"Gabrielle",5,1,
3437,"Galena",5,1,
3438,"Gemma",5,1,
3439,"Georgina",5,1,
3440,"Geraldine",5,1,
3441,"Geri",5,1,
3442,"Gisella",5,1,
3443,"Gloriela",5,1,
3444,"Goldie",5,1,
3445,"Haliegh",5,1,
3446,"Helgatha",5,1,
3447,"Hillary",5,1,
3448,"Ida",5,1,
3449,"Isabelle",5,1,
3450,"Iyanna",5,1,
3451,"Jameson",5,1,
3452,"Jeanette",5,1,
3453,"Jeanie",5,1,
3454,"Josefina",5,1,
3455,"Julianna",5,1,
3456,"Julissa",5,1,
3457,"Ladonna",5,1,
3458,"Laetitia",5,1,
3459,"Latrice",5,1,
3460,"Leylah",5,1,
3461,"Liliana",5,1,
3462,"Lorelei",5,1,
3463,"Lorraine",5,1,
3464,"Lydia",5,1,
3465,"Lynda",5,1,
3466,"Madeline",5,1,
3467,"Malorie",5,1,
3468,"Mariah",5,1,
3469,"Marie",5,1,
3470,"Mariska",5,1,
3471,"Marlene",5,1,
3472,"Melissa",5,1,
3473,"Miriam",5,1,
3474,"Mischa",5,1,
3475,"Myrtle",5,1,
3476,"Natalia",5,1,
3477,"Odette",5,1,
3478,"Petunia",5,1,
3479,"Porscha",5,1,
3480,"Riley",5,1,
3481,"Rosalinda",5,1,
3482,"Ruth",5,1,
3483,"Sabine",5,1,
3484,"Sadie",5,1,
3485,"Sariah",5,1,
3486,"Schelby",5,1,
3487,"Shay",5,1,
3488,"Shivani",5,1,
3489,"Sibella",5,1,
3490,"Sienna",5,1,
3491,"Silvia",5,1,
3492,"Simone",5,1,
3493,"Sylvie",5,1,
3494,"Tatiana",5,1,
3495,"Ulyssa",5,1,
3496,"Ursala",5,1,
3497,"Valarie",5,1,
3498,"Valencia",5,1,
3499,"Vivianne",5,1,
3500,"Willemina",5,1,
3501,"Yasha",5,1,
3502,"Yavette",5,1,
3503,"Yesenia",5,1,
3504,"Zanah",5,1,
3505,"Zellah",5,1,
347,"Cairne",6,0,
348,"Grok",6,0,
349,"Tigor",6,0,
350,"Kam",6,0,
351,"Durn",6,0,
352,"Malar",6,0,
353,"Taur",6,0,
354,"Kel",6,0,
355,"Mull",6,0,
356,"Marn",6,0,
357,"Tam",6,0,
358,"Mokos",6,0,
359,"Apach",6,0,
360,"Grumm",6,0,
361,"Forgren",6,0,
362,"Malgren",6,0,
363,"Dornek",6,0,
364,"Bandal",6,0,
365,"Karass",6,0,
366,"Mesha",6,0,
367,"Baine",6,0,
1672,"Ahanu",6,0,
1673,"Ahiliya",6,0,
1674,"Ahote",6,0,
1675,"Alo",6,0,
1676,"Arlis",6,0,
1677,"Awani",6,0,
1678,"Ayli",6,0,
1679,"Basil",6,0,
1680,"Breg",6,0,
1681,"Chakar",6,0,
1682,"Chuchip",6,0,
1683,"Corran",6,0,
1684,"Cyran",6,0,
1685,"Del",6,0,
1686,"Dern",6,0,
1687,"Dular",6,0,
1688,"Dustu",6,0,
1689,"Dyami",6,0,
1690,"Enyeto",6,0,
1691,"Etu",6,0,
1692,"Ferk",6,0,
1693,"Frin",6,0,
1694,"Garan",6,0,
1695,"Garm",6,0,
1696,"Girn",6,0,
1697,"Hania",6,0,
1698,"Harthan",6,0,
1699,"Helushka",6,0,
1700,"Hinto",6,0,
1701,"Hirran",6,0,
1702,"Honani",6,0,
1703,"Hurm",6,0,
1704,"Jik",6,0,
1705,"Jodan",6,0,
1706,"Kaga",6,0,
1707,"Kele",6,0,
1708,"Kwahu",6,0,
1709,"Kwatoko",6,0,
1710,"Lenno",6,0,
1711,"Limtar",6,0,
1712,"Lokni",6,0,
1713,"Lonato",6,0,
1714,"Lootah",6,0,
1715,"Lurs",6,0,
1716,"Lyshin",6,0,
1717,"Masou",6,0,
1718,"Misu",6,0,
1719,"Moki",6,0,
1720,"Muata",6,0,
1721,"Nara",6,0,
1722,"Nawkaw",6,0,
1723,"Pahana",6,0,
1724,"Porl",6,0,
1725,"Slorn",6,0,
